Index	Intensity	Intensity
495	328.1883067675466	1921
496	328.6996203333495	1932
497	329.21100475850255	1931
498	329.7224600117005	1939
499	330.2339860616382	1921
500	330.7455828770106	1899
501	331.2572504265124	1911
502	331.76898867883864	1919
503	332.2807976026841	1915
504	332.79267716674366	1908
505	333.30462733971217	1906
506	333.81664809028445	1911
507	334.32873938715545	1920
508	334.8409011990199	1925
509	335.35313349457283	1927
510	335.86543624250896	1917
511	336.37780941152323	1927
512	336.8902529703104	1928
513	337.40276688756546	1906
514	337.91535113198324	1922
515	338.4280056722585	1924
516	338.94073047708616	1929
517	339.4535255151611	1937
518	339.9663907551782	1922
519	340.47932616583233	1914
520	340.9923317158183	1916
521	341.5054073738309	1924
522	342.01855310856513	1934
523	342.53176888871576	1936
524	343.04505468297776	1906
525	343.5584104600458	1903
526	344.07183618861495	1901
527	344.5853318373799	1910
528	345.0988973750356	1899
529	345.61253277027697	1915
530	346.1262379917987	1935
531	346.6400130082958	1919
532	347.15385778846303	1922
533	347.6677723009953	1925
534	348.1817565145875	1928
535	348.69581039793445	1913
536	349.20993391973104	1918
537	349.7241270486721	1921
538	350.2383897534524	1913
539	350.752722002767	1928
540	351.2671237653106	1928
541	351.78159500977813	1913
542	352.29613570486447	1916
543	352.8107458192644	1927
544	353.32542532167287	1902
545	353.8401741807847	1924
546	354.3549923652947	1928
547	354.8698798438978	1947
548	355.38483658528884	1926
549	355.8998625581627	1916
550	356.4149577312142	1914
551	356.93012207313825	1911
552	357.4453555526297	1930
553	357.96065813838334	1924
554	358.4760297990941	1925
555	358.9914705034568	1919
556	359.5069802201663	1913
557	360.02255891791754	1912
558	360.53820656540535	1908
559	361.0539231313245	1924
560	361.5697085843699	1915
561	362.08556289323644	1927
562	362.601486026619	1924
563	363.11747795321236	1917
564	363.6335386417115	1907
565	364.1496680608111	1918
566	364.66586617920615	1926
567	365.1821329655915	1927
568	365.69846838866204	1929
569	366.21487241711253	1918
570	366.7313450196379	1914
571	367.247886164933	1900
572	367.7644958216927	1928
573	368.2811739586118	1939
574	368.79792054438525	1937
575	369.31473554770787	1919
576	369.8316189372745	1923
577	370.34857068178	1917
578	370.8655907499193	1926
579	371.3826791103872	1919
580	371.89983573187857	1894
581	372.41706058308824	1896
582	372.9343536327111	1910
583	373.45171484944206	1938
584	373.9691442019759	1939
585	374.48664165900743	1931
586	375.0042071892317	1914
587	375.5218407613434	1919
588	376.0395423440375	1914
589	376.5573119060088	1910
590	377.0751494159521	1909
591	377.5930548425624	1912
592	378.11102815453455	1924
593	378.62906932056325	1924
594	379.1471783093435	1918
595	379.6653550895701	1915
596	380.183599629938	1930
597	380.7019118991419	1922
598	381.22029186587685	1915
599	381.73873949883756	1898
600	382.257254766719	1893
601	382.7758376382159	1931
602	383.2944880820232	1926
603	383.8132060668358	1923
604	384.3319915613485	1919
