Baseline 100%T,,Nanospheres01,,Baseline 100%T,,Nanospheres2,,Nanospheres3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
891.0003052,0.08396225423,891.0003052,-0.000350561575,891.0003052,0.08067444712,891.0003052,1.660548091,891.0003052,0.006769059692,
889.9957886,0.08327288181,889.9957886,0.002165522194,889.9957886,0.08099524677,889.9957886,1.648030162,889.9957886,0.006447252352,
888.9909058,0.08219052851,888.9909058,0.0009522489854,888.9909058,0.08211624622,888.9909058,1.651769757,888.9909058,0.006272413768,
887.9855347,0.08244731277,887.9855347,0.001279355027,887.9855347,0.08141049743,887.9855347,1.673518538,887.9855347,0.0046962942,
887.0130615,0.08246277273,887.0130615,0.000404527178,887.0130615,0.08165942132,887.0130615,1.696286917,887.0130615,0.005367823876,
886.0067139,0.08215840161,886.0067139,-0.0002952585055,886.0067139,0.07950371504,886.0067139,1.67523706,886.0067139,0.007580049336,
885,0.08085636795,885,0.001973779406,885,0.08033806831,885,1.662365794,885,0.007246927824,
883.9926758,0.08118356764,883.9926758,0.0001307956118,883.9926758,0.08077479899,883.9926758,1.682954431,883.9926758,0.00521387998,
882.9848633,0.08026158065,882.9848633,0.001118989312,882.9848633,0.08013815433,882.9848633,1.676189661,882.9848633,0.006187121384,
882.0101929,0.07931969315,882.0101929,0.001414847677,882.0101929,0.07965301722,882.0101929,1.703477502,882.0101929,0.006158134434,
881.0015259,0.08004293591,881.0015259,0.0006157716853,881.0015259,0.08068557829,881.0015259,1.740389705,881.0015259,0.005778302439,
879.9923706,0.08039677888,879.9923706,0.0006071913522,879.9923706,0.08051578701,879.9923706,1.672855616,879.9923706,0.005713303108,
879.0162354,0.07909649611,879.0162354,0.001408536918,879.0162354,0.08044219762,879.0162354,1.696675658,879.0162354,0.005985852797,
878.0061646,0.07979863882,878.0061646,0.0001474456221,878.0061646,0.08082128316,878.0061646,1.70573771,878.0061646,0.005250192713,
876.9955444,0.08021141589,876.9955444,-0.00128519861,876.9955444,0.08103202283,876.9955444,1.656636715,876.9955444,0.005741814617,
875.984375,0.07873762399,875.984375,0.001305396087,875.984375,0.08028521389,875.984375,1.659656763,875.984375,0.005677213427,
875.0065308,0.07788912207,875.0065308,0.002292625839,875.0065308,0.07882585377,875.0065308,1.700492859,875.0065308,0.007131707389,
873.9945679,0.07972791046,873.9945679,0.0005096830428,873.9945679,0.07937703282,873.9945679,1.638562679,873.9945679,0.00775401853,
873.015686,0.07960933447,873.015686,-0.0004704555322,873.015686,0.07870531827,873.015686,1.743687987,873.015686,0.006204583216,
872.0028687,0.0776380524,872.0028687,0.001523209852,872.0028687,0.08105698228,872.0028687,1.661312819,872.0028687,0.005940923002,
870.9894409,0.07812444121,870.9894409,7.691402425E-005,870.9894409,0.07955793291,870.9894409,1.711259604,870.9894409,0.007177733816,
870.0092773,0.07851660997,870.0092773,7.377563634E-006,870.0092773,0.07949728519,870.0092773,1.69753623,870.0092773,0.005866978317,
868.994873,0.07806491852,868.994873,0.001888312981,868.994873,0.08113142848,868.994873,1.68895781,868.994873,0.005379748531,
868.013855,0.07828830183,868.013855,0.0008706406225,868.013855,0.07980334014,868.013855,1.652667761,868.013855,0.005910640582,
866.9985962,0.07875937223,866.9985962,0.001086108503,866.9985962,0.0811059922,866.9985962,1.668026209,866.9985962,0.003779884893,
866.0167236,0.077327393,866.0167236,-9.587104432E-005,866.0167236,0.08008041233,866.0167236,1.641038775,866.0167236,0.00614125235,
865.0004883,0.07692625374,865.0004883,0.00131518452,865.0004883,0.08040961623,865.0004883,1.704963088,865.0004883,0.005698352586,
863.9838257,0.07605306059,863.9838257,0.004435823299,863.9838257,0.07924114913,863.9838257,1.684207082,863.9838257,0.007229029201,
863.0004883,0.07772640139,863.0004883,0.001074846019,863.0004883,0.08066802472,863.0004883,1.647886157,863.0004883,0.006093970034,
862.0168457,0.07826545835,862.0168457,-0.00112747401,862.0168457,0.07926606387,862.0168457,1.6670959,862.0168457,0.00637584785,
860.9989014,0.07807151228,860.9989014,-6.729830056E-005,860.9989014,0.07888516784,860.9989014,1.640626073,860.9989014,0.006648919079,
860.0142822,0.07670325786,860.0142822,0.002255180385,860.0142822,0.07875431329,860.0142822,1.758173108,860.0142822,0.007325188722,
858.9953003,0.07897514105,858.9953003,-0.001350078732,858.9953003,0.08044119924,858.9953003,1.672469616,858.9953003,0.005728096236,
858.0098267,0.07718856633,858.0098267,-0.0006834210362,858.0098267,0.07923869789,858.0098267,1.685548544,858.0098267,0.006788674742,
856.9899902,0.07745327055,856.9899902,0.0005655363784,856.9899902,0.08112608641,856.9899902,1.67690742,856.9899902,0.004524905235,
856.0036621,0.07622499764,856.0036621,0.002086130669,856.0036621,0.07928710431,856.0036621,1.728059053,856.0036621,0.006981871556,
855.0169067,0.07671789825,855.0169067,0.000692587404,855.0169067,0.08052881807,855.0169067,1.686615229,855.0169067,0.003970702644,
853.9956055,0.07581222802,853.9956055,0.00224263873,853.9956055,0.0815892294,853.9956055,1.651007771,853.9956055,0.004089190159,
853.0079956,0.07677550614,853.0079956,0.002913900418,853.0079956,0.07837024331,853.0079956,1.755520701,853.0079956,0.007986851037,
851.9858398,0.07826567441,851.9858398,-0.001577521558,851.9858398,0.07869108021,851.9858398,1.626809001,851.9858398,0.007308708504,
850.9972534,0.07690415531,850.9972534,0.002320029074,850.9972534,0.08015970141,850.9972534,1.735950351,850.9972534,0.007629837841,
850.0083008,0.07716970891,850.0083008,0.0008312427672,850.0083008,0.08106596768,850.0083008,1.725512981,850.0083008,0.004728376865,
848.9847412,0.0769270882,848.9847412,6.601423956E-005,848.9847412,0.08037435263,848.9847412,1.689443707,848.9847412,0.006659117993,
847.9949951,0.07749117166,847.9949951,0.001761431573,847.9949951,0.08041463047,847.9949951,1.693109751,847.9949951,0.006009395234,
847.0047607,0.07672095299,847.0047607,0.001654205262,847.0047607,0.0796212703,847.0047607,1.735527873,847.0047607,0.007332375739,
846.0139771,0.07697727531,846.0139771,0.0003411298094,846.0139771,0.08094767481,846.0139771,1.76664865,846.0139771,0.004107952584,
844.9887085,0.07707241178,844.9887085,0.0009745344287,844.9887085,0.08050017804,844.9887085,1.692452908,844.9887085,0.005388659891,
843.9971313,0.07506101578,843.9971313,0.003138493514,843.9971313,0.07952588052,843.9971313,1.704536438,843.9971313,0.00897330977,
843.005127,0.07730802894,843.005127,0.00161411264,843.005127,0.07943411916,843.005127,1.733352065,843.005127,0.005581680685,
842.0126953,0.07671938092,842.0126953,0.0003703271796,842.0126953,0.0795263797,842.0126953,1.719096899,842.0126953,0.007793944329,
840.9856567,0.07720433921,840.9856567,0.0004072995507,840.9856567,0.07943978161,840.9856567,1.692962408,840.9856567,0.007034459617,
839.9923096,0.07597180456,839.9923096,0.0009971323889,839.9923096,0.07992131263,839.9923096,1.744953275,839.9923096,0.006726073567,
838.9986572,0.07557107508,838.9986572,0.001546122134,838.9986572,0.07872868329,838.9986572,1.674269438,838.9986572,0.005894056521,
838.0045776,0.07718291134,838.0045776,-0.0001266157051,838.0045776,0.07897150517,838.0045776,1.719257712,838.0045776,0.007020331919,
837.0099487,0.07509606332,837.0099487,0.001160463784,837.0099487,0.07775612175,837.0099487,1.708780527,837.0099487,0.008064084686,
836.0150146,0.07643376291,836.0150146,0.000431241293,836.0150146,0.07851973921,836.0150146,1.685895205,836.0150146,0.005589730572,
834.9852295,0.07540872693,834.9852295,0.000311986194,834.9852295,0.07860268652,834.9852295,1.72572422,834.9852295,0.005661923904,
833.9893799,0.07547035068,833.9893799,0.0001841141348,833.9893799,0.07769209892,833.9893799,1.719351768,833.9893799,0.00688820798,
832.993042,0.07571712136,832.993042,-0.0005383531679,832.993042,0.07746660709,832.993042,1.718850732,832.993042,0.007471245248,
831.9963989,0.07502634078,831.9963989,0.0003148356918,831.9963989,0.07739622146,831.9963989,1.712200642,831.9963989,0.005247808527,
830.9993896,0.0740255788,830.9993896,0.001095347106,830.9993896,0.0774897784,830.9993896,1.713859439,830.9993896,0.005836307071,
830.00177,0.07379680127,830.00177,0.001126100426,830.00177,0.07602675259,830.00177,1.713154793,830.00177,0.005957010202,
829.0038452,0.07254769653,829.0038452,0.0005775892059,829.0038452,0.07570870966,829.0038452,1.754463911,829.0038452,0.005952023901,
828.0054932,0.07252827287,828.0054932,0.0007825384964,828.0054932,0.07575432211,828.0054932,1.715773582,828.0054932,0.005791209172,
827.0067139,0.07181214541,827.0067139,0.0004365532077,827.0067139,0.07510578632,827.0067139,1.723243117,827.0067139,0.005884846672,
826.0074463,0.0712871328,826.0074463,0.0006860538269,826.0074463,0.07389689237,826.0074463,1.733475566,826.0074463,0.005901666358,
825.0078735,0.07094547898,825.0078735,0.0006610350683,825.0078735,0.07408418506,825.0078735,1.726648211,825.0078735,0.005681016482,
824.0077515,0.06999205053,824.0077515,0.0007964386023,824.0077515,0.0726088807,824.0077515,1.716554284,824.0077515,0.006126970053,
823.0073242,0.07044011354,823.0073242,0.000348564965,823.0073242,0.07321184129,823.0073242,1.733583331,823.0073242,0.005870887544,
822.0064087,0.07141838223,822.0064087,-0.0003581141063,822.0064087,0.07345674932,822.0064087,1.758761764,822.0064087,0.005812668707,
821.005127,0.06989756972,821.005127,0.0006458430435,821.005127,0.07254720479,821.005127,1.706162453,821.005127,0.006932709366,
820.003479,0.06896222383,820.003479,0.002063398017,820.003479,0.0726057291,820.003479,1.727669239,820.003479,0.006475549657,
819.0012817,0.06998676062,819.0012817,0.001564852893,819.0012817,0.07199282944,819.0012817,1.726545811,819.0012817,0.007403990254,
817.9987183,0.06940869987,817.9987183,0.001056084409,817.9987183,0.07348412275,817.9987183,1.718168736,817.9987183,0.005274638534,
816.9957886,0.06826721132,816.9957886,0.001901104581,816.9957886,0.0721315369,816.9957886,1.706243873,816.9957886,0.006076723337,
815.9923096,0.0703837648,815.9923096,-0.0003595625167,815.9923096,0.07268889993,815.9923096,1.700131536,815.9923096,0.00502709765,
814.9885864,0.06987880915,814.9885864,0.001352263382,814.9885864,0.07118947059,814.9885864,1.676134229,814.9885864,0.007521521766,
813.984436,0.06757882237,813.984436,0.002327107824,813.984436,0.07396277785,813.984436,1.697960019,813.984436,0.005030947272,
813.0144653,0.06799788028,813.0144653,0.001263700076,813.0144653,0.07309132069,813.0144653,1.736153364,813.0144653,0.005251607392,
812.0094604,0.06823798269,812.0094604,0.001518092467,812.0094604,0.07192503661,812.0094604,1.753942609,812.0094604,0.006298178341,
811.0040283,0.0697953552,811.0040283,0.0006069580559,811.0040283,0.07290855795,811.0040283,1.690178871,811.0040283,0.005167143885,
809.99823,0.06796079874,809.99823,0.00374727184,809.99823,0.07215084881,809.99823,1.698716998,809.99823,0.00714165438,
808.9919434,0.06881870329,808.9919434,0.0003852245864,808.9919434,0.0725325197,808.9919434,1.729248881,808.9919434,0.006913535297,
807.9853516,0.07058017701,807.9853516,-0.001526398584,807.9853516,0.07129323483,807.9853516,1.718322277,807.9853516,0.006753100548,
807.0130005,0.06785698235,807.0130005,0.001604343299,807.0130005,0.07210154831,807.0130005,1.710438728,807.0130005,0.006032598205,
806.0055542,0.06903914362,806.0055542,0.0002425674757,806.0055542,0.07179623097,806.0055542,1.754864335,806.0055542,0.006666267756,
804.9976807,0.06950247288,804.9976807,-0.00135926553,804.9976807,0.07152421027,804.9976807,1.679235458,804.9976807,0.006942020729,
803.9893188,0.06835319102,803.9893188,0.0008387122652,803.9893188,0.07211723179,803.9893188,1.748862267,803.9893188,0.006070632953,
803.0155029,0.06947208941,803.0155029,-0.0006688957801,803.0155029,0.07285682112,803.0155029,1.750125647,803.0155029,0.004461348522,
802.0064087,0.06872347742,802.0064087,0.0007649565232,802.0064087,0.07329947501,802.0064087,1.68523097,802.0064087,0.005091182888,
800.9969482,0.0678467527,800.9969482,0.002702160506,800.9969482,0.07176358998,800.9969482,1.701909184,800.9969482,0.006694999989,
799.9869995,0.06960272789,799.9869995,0.0005471597542,799.9869995,0.07153058797,799.9869995,1.728203297,799.9869995,0.006580004469,
799.0115356,0.06918549538,799.0115356,0.0007666680031,799.0115356,0.07251633704,799.0115356,1.708893895,799.0115356,0.005641783122,
798.0009155,0.06826330721,798.0009155,0.0008549225749,798.0009155,0.07227165997,798.0009155,1.722323298,798.0009155,0.005641363561,
796.9898682,0.07004050165,796.9898682,0.000295951555,796.9898682,0.07075672597,796.9898682,1.746537447,796.9898682,0.006918059196,
796.0132446,0.06988085061,796.0132446,-6.688418944E-005,796.0132446,0.07248648256,796.0132446,1.735232949,796.0132446,0.005434790161,
795.0012817,0.06848885864,795.0012817,0.002303998219,795.0012817,0.07035575807,795.0012817,1.733782053,795.0012817,0.007233345881,
793.9890747,0.06940232217,793.9890747,0.0004233382933,793.9890747,0.07214085758,793.9890747,1.732967973,793.9890747,0.006492129527,
793.0112915,0.06951209903,793.0112915,0.001422249363,793.0112915,0.0717477724,793.0112915,1.717009664,793.0112915,0.006372617092,
791.998291,0.07050575316,791.998291,-0.0005389219732,791.998291,0.07281313092,791.998291,1.731891036,791.998291,0.006815705448,
790.9847412,0.06922817975,790.9847412,0.00120555039,790.9847412,0.0706692338,790.9847412,1.66339612,790.9847412,0.007653153501,
790.0059204,0.06981442124,790.0059204,-8.789985441E-005,790.0059204,0.07289575785,790.0059204,1.67997992,790.0059204,0.006763407029,
788.9916382,0.06947072595,788.9916382,-0.0005637409631,788.9916382,0.07268878073,788.9916382,1.742231846,788.9916382,0.005417674314,
788.0119629,0.06997812539,788.0119629,1.465170499E-005,788.0119629,0.07401109487,788.0119629,1.696824431,788.0119629,0.004437889438,
786.9968872,0.06838449091,786.9968872,0.002385173459,786.9968872,0.07335516065,786.9968872,1.745261192,786.9968872,0.004974307027,
786.0164795,0.07025754452,786.0164795,0.0002002223337,786.0164795,0.07211393118,786.0164795,1.742797613,786.0164795,0.007147627883,
785.0006714,0.07079828531,785.0006714,-0.0001692612423,785.0006714,0.0727352947,785.0006714,1.73002243,785.0006714,0.006253479049,
783.9844971,0.06958006322,783.9844971,0.0002292807621,783.9844971,0.07233629376,783.9844971,1.740126371,783.9844971,0.006751049776,
783.0029297,0.06978046149,783.0029297,0.0009812280769,783.0029297,0.07274420559,783.0029297,1.701318383,783.0029297,0.005674512126,
781.9858398,0.06934999675,781.9858398,0.002197808586,781.9858398,0.07229522616,781.9858398,1.700044274,781.9858398,0.006000261754,
781.0036011,0.06906900555,781.0036011,0.001797794714,781.0036011,0.07293979079,781.0036011,1.739399195,781.0036011,0.006395655219,
779.9857788,0.06938628852,779.9857788,0.0004805540375,779.9857788,0.07193078101,779.9857788,1.681679487,779.9857788,0.008307136595,
779.0027466,0.07068727165,779.0027466,-0.001264085993,779.0027466,0.07406499982,779.0027466,1.705634475,779.0027466,0.005234027281,
777.9841309,0.07055602968,777.9841309,0.001104819356,777.9841309,0.07332715392,777.9841309,1.724823236,777.9841309,0.005910246633,
777.0003662,0.06982757896,777.0003662,0.001091091079,777.0003662,0.07267580181,777.0003662,1.724020481,777.0003662,0.006840134505,
776.0161743,0.0693102479,776.0161743,0.002114509232,776.0161743,0.07279773802,776.0161743,1.698293209,776.0161743,0.00598889729,
774.99646,0.06913234293,774.99646,0.001418119995,774.99646,0.07125617564,774.99646,1.700947642,774.99646,0.009753483348,
774.0114746,0.07007314265,774.0114746,0.0008857367793,774.0114746,0.07291238755,774.0114746,1.719409108,774.0114746,0.006301697809,
772.9910889,0.06974243373,772.9910889,0.0004873696307,772.9910889,0.07258091867,772.9910889,1.735733032,772.9910889,0.007952312008,
772.0053711,0.0710286051,772.0053711,-0.0005749090924,772.0053711,0.07327385992,772.0053711,1.709899187,772.0053711,0.005345442798,
770.9841309,0.06887087226,770.9841309,0.002781769028,770.9841309,0.07267026603,770.9841309,1.698846698,770.9841309,0.006162729114,
769.9977417,0.0694328174,769.9977417,0.001096956083,769.9977417,0.07120621949,769.9977417,1.717037439,769.9977417,0.008116671816,
769.0109863,0.06943409145,769.0109863,0.0001153631965,769.0109863,0.07328002155,769.0109863,1.727974296,769.0109863,0.005333178677,
767.9885864,0.06973338127,767.9885864,0.00100411172,767.9885864,0.07274830341,767.9885864,1.719324946,767.9885864,0.006951121613,
767.0010986,0.06965275109,767.0010986,0.0001427586831,767.0010986,0.07181565464,767.0010986,1.704334736,767.0010986,0.008093621582,
766.0131836,0.06909698248,766.0131836,6.552232662E-005,766.0131836,0.07229721546,766.0131836,1.712590456,766.0131836,0.005876161624,
764.989624,0.0699429363,764.989624,0.0004810723185,764.989624,0.07222592086,764.989624,1.722355723,764.989624,0.006363344379,
764.0010376,0.06904803216,764.0010376,0.001139155123,764.0010376,0.07269710302,764.0010376,1.73459506,764.0010376,0.006016744301,
763.012085,0.06947139651,763.012085,0.0001187292801,763.012085,0.07100500911,763.012085,1.745500922,763.012085,0.007676444482,
761.9874268,0.0697895512,761.9874268,-0.0005523657892,761.9874268,0.07119429111,761.9874268,1.703949332,761.9874268,0.006899253931,
760.9976807,0.06956222653,760.9976807,0.000502115523,760.9976807,0.07141312957,760.9976807,1.701323152,760.9976807,0.006917953957,
760.0076294,0.06945899874,760.0076294,-0.0006218532799,760.0076294,0.07111881673,760.0076294,1.705352306,760.0076294,0.006126812659,
759.0172119,0.06778036058,759.0172119,0.001640875242,759.0172119,0.0708630085,759.0172119,1.706740737,759.0172119,0.006212592125,
757.9910278,0.06781721115,757.9910278,0.001460064552,757.9910278,0.07257538289,757.9910278,1.711508036,757.9910278,0.006839135196,
756.999939,0.06783803552,756.999939,0.0007761591114,756.999939,0.07068330795,756.999939,1.752332687,756.999939,0.007397012785,
756.0083618,0.06784835458,756.0083618,0.00120552443,756.0083618,0.07143159211,756.0083618,1.714279294,756.0083618,0.006533646956,
755.0165405,0.0670671165,755.0165405,0.002286016243,755.0165405,0.07161584496,755.0165405,1.725903869,755.0165405,0.00602359511,
753.9888916,0.06746137142,753.9888916,0.001136403996,753.9888916,0.07029659301,753.9888916,1.757334352,753.9888916,0.007386085577,
752.9962769,0.06645347178,752.9962769,0.001864446793,752.9962769,0.07072449476,752.9962769,1.754871249,752.9962769,0.006000471767,
752.0032959,0.06719081104,752.0032959,0.001706125913,752.0032959,0.07001416385,752.0032959,1.730462909,752.0032959,0.005740161985,
751.0100098,0.06673878431,751.0100098,0.001221592654,751.0100098,0.06991514564,751.0100098,1.728758454,751.0100098,0.006168925669,
750.0163574,0.06748607755,750.0163574,-3.038906289E-005,750.0163574,0.0699314177,750.0163574,1.697701812,750.0163574,0.005629274063,
748.9868774,0.06697469205,748.9868774,0.001191559364,748.9868774,0.06967779249,748.9868774,1.745674491,748.9868774,0.0070722932,
747.9924927,0.06627158076,747.9924927,0.0005076875095,747.9924927,0.07006207108,747.9924927,1.683020115,747.9924927,0.004902359098,
746.9977417,0.06532082707,746.9977417,0.001301916898,746.9977417,0.0688027814,746.9977417,1.704939365,746.9977417,0.006364237517,
746.0026855,0.06566338986,746.0026855,0.001461596927,746.0026855,0.0694675073,746.0026855,1.707472205,746.0026855,0.0054853037,
745.0072021,0.06532820314,745.0072021,0.00117518066,745.0072021,0.06871744245,745.0072021,1.729080558,745.0072021,0.006304218899,
744.0114746,0.06434483826,744.0114746,0.002460402437,744.0114746,0.06771361083,744.0114746,1.715626597,744.0114746,0.007252034266,
743.0152588,0.06432088464,743.0152588,0.002195857232,743.0152588,0.06746642292,743.0152588,1.711411953,743.0152588,0.007023304701,
741.9832153,0.06442001462,741.9832153,0.0008648824878,741.9832153,0.06703754514,741.9832153,1.707768679,741.9832153,0.006802400108,
740.9863281,0.0652384907,740.9863281,-3.758479943E-005,740.9863281,0.06678479165,740.9863281,1.736281395,740.9863281,0.007309893146,
739.9891357,0.06366086006,739.9891357,0.001675643143,739.9891357,0.06623328477,739.9891357,1.71594739,739.9891357,0.007381504402,
738.9916382,0.06287036091,738.9916382,0.001680554589,738.9916382,0.06537552923,738.9916382,1.741775632,738.9916382,0.007427978795,
737.9937134,0.06183072552,737.9937134,0.001788931084,737.9937134,0.06466866285,737.9937134,1.747630477,737.9937134,0.007194709033,
736.9954834,0.06180476025,736.9954834,0.0007105813129,736.9954834,0.06449811906,736.9954834,1.711697936,736.9954834,0.006374009419,
735.9968872,0.06125771999,735.9968872,0.0007262682775,735.9968872,0.06355372071,735.9968872,1.730261207,735.9968872,0.006129595451,
734.9979248,0.06067921966,734.9979248,8.817655907E-005,734.9979248,0.06286539882,734.9979248,1.699078441,734.9979248,0.006737352349,
733.9986572,0.0587211214,733.9986572,0.00158987171,733.9986572,0.06178912148,733.9986572,1.727296233,733.9986572,0.006561161485,
732.9990234,0.05888449401,732.9990234,0.0002671217953,732.9990234,0.06089190021,732.9990234,1.741881847,732.9990234,0.007497370243,
731.9990234,0.05702928826,731.9990234,0.001744381734,731.9990234,0.06047580764,731.9990234,1.72973609,731.9990234,0.0059372494,
730.9986572,0.05609140545,730.9986572,0.0009874028619,730.9986572,0.05927645788,730.9986572,1.74250865,730.9986572,0.006450090092,
729.9979858,0.05511299148,729.9979858,0.0005342783988,729.9979858,0.05880884826,729.9979858,1.714498878,729.9979858,0.005946644116,
728.9969482,0.05422730371,728.9969482,0.001203162246,728.9969482,0.05668211356,728.9969482,1.725039601,728.9969482,0.007313631475,
727.9956055,0.05354442447,727.9956055,0.0004694886156,727.9956055,0.05552962795,727.9956055,1.706626415,727.9956055,0.007813736796,
726.9938965,0.05255226418,726.9938965,0.0007192933699,726.9938965,0.05466011539,726.9938965,1.716695786,726.9938965,0.00735069951,
725.9918823,0.05139607564,725.9918823,0.0006761498516,725.9918823,0.0539662987,725.9918823,1.725608706,725.9918823,0.007901537232,
724.989502,0.05072076991,724.989502,0.001108712167,724.989502,0.05347403511,724.989502,1.714207649,724.989502,0.006417591125,
723.9867554,0.04931098595,723.9867554,0.002131001325,723.9867554,0.05276053399,723.9867554,1.728956103,723.9867554,0.006896308158,
722.9836426,0.04928616434,722.9836426,0.001093296916,722.9836426,0.05156496167,722.9836426,1.713777065,722.9836426,0.00853313785,
722.0161133,0.04837059602,722.0161133,0.001215855824,722.0161133,0.05113524944,722.0161133,1.730539203,722.0161133,0.007629811764,
721.0123291,0.04811089113,721.0123291,0.0006616832106,721.0123291,0.05103878304,721.0123291,1.727762341,721.0123291,0.006601161323,
720.0082397,0.04701490328,720.0082397,0.001488324255,720.0082397,0.05081364512,720.0082397,1.711480856,720.0082397,0.006067325361,
719.0037842,0.04609328508,719.0037842,0.001903626486,719.0037842,0.04957065731,719.0037842,1.722113848,719.0037842,0.00711899763,
717.9990234,0.04699234664,717.9990234,0.0007680164417,717.9990234,0.04949925467,717.9990234,1.714608908,717.9990234,0.006623738911,
716.9938965,0.0460938029,716.9938965,0.001183123328,716.9938965,0.04894457012,716.9938965,1.724736333,716.9938965,0.007672861218,
715.9884644,0.04604415596,715.9884644,0.0004311376542,715.9884644,0.04887813702,715.9884644,1.734426856,715.9884644,0.006586627569,
714.9827271,0.04592942074,714.9827271,0.000710425782,714.9827271,0.04849686474,714.9827271,1.717935085,714.9827271,0.007079160307,
714.0125732,0.04532613978,714.0125732,0.0007299761637,714.0125732,0.04867160693,714.0125732,1.722267509,714.0125732,0.006947860122,
713.0060425,0.0457084924,713.0060425,0.0003127892269,713.0060425,0.04842482507,713.0060425,1.721807361,713.0060425,0.007435615174,
711.9992676,0.0452315025,711.9992676,0.0008316577296,711.9992676,0.04855909571,711.9992676,1.720538735,711.9992676,0.007053244393,
710.9921875,0.04503614083,710.9921875,0.001894630725,710.9921875,0.0488984175,710.9921875,1.723389149,710.9921875,0.007016806863,
709.9846802,0.04579072446,709.9846802,0.0004646945745,709.9846802,0.04866731912,709.9846802,1.72206378,709.9846802,0.007526420988,
709.0128784,0.04558505118,709.0128784,0.0014007719,709.0128784,0.04873322695,709.0128784,1.722531676,709.0128784,0.008355188183,
708.0047607,0.04631230608,708.0047607,0.0009594092844,708.0047607,0.05005041137,708.0047607,1.732637048,708.0047607,0.006891863421,
706.9963989,0.0466889292,706.9963989,0.000919951417,706.9963989,0.0502686426,706.9963989,1.715014577,706.9963989,0.006477309857,
705.9875488,0.04753524438,705.9875488,0.0008016772335,705.9875488,0.05105890334,705.9875488,1.729025364,705.9875488,0.00712744426,
705.0145264,0.0475211516,705.0145264,0.00170908845,705.0145264,0.05116841942,705.0145264,1.73730588,705.0145264,0.007630786393,
704.0050659,0.04879642278,704.0050659,0.0007165449206,704.0050659,0.05135202035,704.0050659,1.728650451,704.0050659,0.008080936037,
702.9952393,0.04917891696,702.9952393,0.0007622336852,702.9952393,0.05228350684,702.9952393,1.720182776,702.9952393,0.007539616432,
701.9852295,0.04996818304,701.9852295,0.000789281039,701.9852295,0.05342675373,701.9852295,1.734177709,701.9852295,0.007270038594,
701.0108032,0.05080183223,701.0108032,0.0005177690182,701.0108032,0.05417967588,701.0108032,1.738836646,701.0108032,0.007755942177,
700.0001221,0.05163320526,700.0001221,0.0002688831009,700.0001221,0.05491563305,700.0001221,1.727750778,700.0001221,0.007598778699,
698.9890137,0.05232397467,698.9890137,0.001269177999,698.9890137,0.05535557121,698.9890137,1.727911472,698.9890137,0.00735025201,
698.0137329,0.05309332535,698.0137329,0.001219204511,698.0137329,0.05590620637,698.0137329,1.742384315,698.0137329,0.007638399955,
697.0020142,0.05324552208,697.0020142,0.001259961631,697.0020142,0.05622350425,697.0020142,1.734769583,697.0020142,0.008297189139,
695.9899292,0.05421765521,695.9899292,0.0009735744679,695.9899292,0.0575006865,695.9899292,1.748140931,695.9899292,0.008197331801,
695.0137329,0.05494885892,695.0137329,0.001226239372,695.0137329,0.05889999866,695.0137329,1.72994113,695.0137329,0.006901200395,
694.0010376,0.05532193556,694.0010376,0.0006924318732,694.0010376,0.05919202045,694.0010376,1.728376269,694.0010376,0.007620854303,
692.9879761,0.05632728711,692.9879761,0.000908096612,692.9879761,0.05970762298,692.9879761,1.734861016,692.9879761,0.008204428479,
692.0108032,0.05695877224,692.0108032,0.001380827744,692.0108032,0.06029155105,692.0108032,1.747957349,692.0108032,0.007872330025,
690.9971924,0.05802650377,690.9971924,0.0003626066609,690.9971924,0.060806375,690.9971924,1.730287194,690.9971924,0.007989355363,
689.9831543,0.0579354465,689.9831543,0.001235584728,689.9831543,0.06195920333,689.9831543,1.740071654,689.9831543,0.007480646949,
689.0050659,0.05855787173,689.0050659,0.001103054616,689.0050659,0.06213001162,689.0050659,1.743181944,689.0050659,0.007851506583,
687.9903564,0.05964263901,687.9903564,0.0003706121934,687.9903564,0.06237469241,687.9903564,1.790612221,687.9903564,0.008280539885,
687.0117188,0.05974540487,687.0117188,0.0006495761918,687.0117188,0.06346219033,687.0117188,1.754338503,687.0117188,0.007690724917,
685.9963989,0.06066311523,685.9963989,0.001113435486,685.9963989,0.06373855472,685.9963989,1.752949357,685.9963989,0.008287901059,
685.0170898,0.06087930501,685.0170898,0.001148524578,685.0170898,0.06423611939,685.0170898,1.753678679,685.0170898,0.008049633354,
684.0010986,0.06086080894,684.0010986,0.001003982034,684.0010986,0.06533704698,684.0010986,1.753120422,684.0010986,0.008289827965,
682.9849243,0.061614573,682.9849243,0.001234494499,682.9849243,0.06529603899,682.9849243,1.767884016,682.9849243,0.008352443576,
682.0046997,0.06183015928,682.0046997,0.001404771232,682.0046997,0.06569591165,682.0046997,1.762137771,682.0046997,0.007800506428,
680.987793,0.06302123517,680.987793,0.001692378544,680.987793,0.06654666364,680.987793,1.778697252,680.987793,0.007775680628,
680.006958,0.06299621612,680.006958,0.0009010928334,680.006958,0.0666661337,680.006958,1.753223419,680.006958,0.007802166976,
678.9894409,0.0643492192,678.9894409,0.0002948376932,678.9894409,0.06697831303,678.9894409,1.769909859,678.9894409,0.008934305981,
