
900.0000,0.00067409,7.6908,0.345941
899.0000,0.00081059,9.13272,0.341624
898.0000,0.000656542,7.40054,0.341783
897.0000,0.00057307,6.51752,0.344845
896.0000,0.000403882,4.66398,0.350148
895.0000,0.000730762,8.56926,0.355563
894.0000,0.000752535,8.97694,0.361702
893.0000,0.000683332,8.27796,0.367317
892.0000,0.000550391,6.76432,0.372651
891.0000,0.000517947,6.45599,0.377943
890.0000,0.000500156,6.33417,0.384002
889.0000,0.000643211,8.27664,0.390166
888.0000,0.00072937,9.54782,0.396922
887.0000,0.000793251,10.5609,0.403683
886.0000,0.000843237,11.4212,0.410689
885.0000,0.000726075,10.0263,0.418704
884.0000,0.00056323,7.91739,0.426231
883.0000,0.000587633,8.39687,0.433272
882.0000,0.000543233,7.89961,0.440929
881.0000,0.000517636,7.66438,0.448954
880.0000,0.000575688,8.69126,0.457768
879.0000,0.000768951,11.8377,0.466787
878.0000,0.00089782,14.1082,0.476465
877.0000,0.0008738,14.0023,0.485887
876.0000,0.000922897,15.0991,0.496073
875.0000,0.000745666,12.4438,0.506009
874.0000,0.000686741,11.7137,0.51719
873.0000,0.000529453,9.26571,0.530641
872.0000,0.000599118,10.803,0.546743
871.0000,0.000679143,12.6365,0.564176
870.0000,0.000717027,13.7506,0.581479
869.0000,0.000770667,15.1613,0.596511
868.0000,0.000689821,13.8685,0.609597
867.0000,0.000699023,14.2845,0.619616
866.0000,0.000620098,12.8604,0.628847
865.0000,0.000635262,13.3613,0.637744
864.0000,0.000686643,14.6099,0.645156
863.0000,0.000740917,15.9251,0.65172
862.0000,0.000769856,16.7026,0.657845
861.0000,0.000747815,16.36,0.663344
860.0000,0.000757498,16.6949,0.668271
859.0000,0.000778017,17.274,0.673215
858.0000,0.000796212,17.7916,0.677543
857.0000,0.000753814,16.9465,0.681656
856.0000,0.000771848,17.4605,0.685923
855.0000,0.000792704,18.049,0.690383
854.0000,0.000830304,19.036,0.695165
853.0000,0.000824502,19.0456,0.700409
852.0000,0.000811517,18.8816,0.705491
851.0000,0.000771293,18.0744,0.710549
850.0000,0.000774425,18.2457,0.714383
849.0000,0.0007439,17.6305,0.718622
848.0000,0.000775357,18.4736,0.722434
847.0000,0.000745515,17.8837,0.72736
846.0000,0.000749407,18.0944,0.73211
845.0000,0.00076025,18.4515,0.735908
844.0000,0.000788634,19.2324,0.739448
843.0000,0.000785459,19.2558,0.743341
842.0000,0.000757937,18.7024,0.748192
841.0000,0.000717855,17.8662,0.754651
840.0000,0.000724861,18.1763,0.760328
839.0000,0.000757201,19.1133,0.765372
838.0000,0.000785689,19.9352,0.769341
837.0000,0.000761048,19.3687,0.77168
836.0000,0.00075166,19.2044,0.77469
835.0000,0.000711823,18.2532,0.777527
834.0000,0.000775211,19.9391,0.779891
833.0000,0.000784708,20.2392,0.78205
832.0000,0.000765368,19.8118,0.784881
831.0000,0.000763668,19.8528,0.788253
830.0000,0.000758825,19.8061,0.79142
829.0000,0.000774024,20.2687,0.793999
828.0000,0.000751597,19.7453,0.796579
827.0000,0.000739827,19.485,0.798585
826.0000,0.000734703,19.3991,0.800607
825.0000,0.00074688,19.7682,0.802536
824.0000,0.000745636,19.7831,0.804482
823.0000,0.00073635,19.5828,0.806378
822.0000,0.000750223,20.0028,0.808443
821.0000,0.000753902,20.1356,0.809841
820.0000,0.000766987,20.5126,0.810929
819.0000,0.000760125,20.3581,0.812084
818.0000,0.000800316,21.4426,0.812393
817.0000,0.000810426,21.7392,0.813353
816.0000,0.000795815,21.3762,0.814457
815.0000,0.000784442,21.0866,0.815069
814.0000,0.000779354,20.9529,0.815192
813.0000,0.000817908,22.0008,0.815612
812.0000,0.000788194,21.212,0.816015
811.0000,0.000792003,21.324,0.816377
810.0000,0.000777809,20.9424,0.816402
809.0000,0.000789847,21.2576,0.816057
808.0000,0.000820679,22.0742,0.815571
807.0000,0.0008084,21.726,0.814897
806.0000,0.000785042,21.0853,0.814399
805.0000,0.000783522,21.0394,0.8142
804.0000,0.000771918,20.7139,0.813653
803.0000,0.000783135,20.9946,0.812869
802.0000,0.000789041,21.1062,0.811074
801.0000,0.000767344,20.4688,0.808819
800.0000,0.000805398,21.426,0.806642
799.0000,0.000819484,21.7422,0.804473
798.0000,0.000834146,22.0555,0.801721
797.0000,0.000804105,21.1986,0.799363
796.0000,0.000778382,20.453,0.796735
795.0000,0.000767295,20.0902,0.793911
794.0000,0.0007952,20.7354,0.790651
793.0000,0.00080823,20.9932,0.787577
792.0000,0.000812337,20.9973,0.783747
791.0000,0.000807472,20.7606,0.779583
790.0000,0.000789092,20.1749,0.775236
789.0000,0.000795913,20.2503,0.771464
788.0000,0.000812605,20.5839,0.768063
787.0000,0.000805852,20.3352,0.765144
786.0000,0.000820911,20.6333,0.762118
785.0000,0.000817969,20.5102,0.760297
784.0000,0.000812378,20.3074,0.757958
783.0000,0.000796688,19.8703,0.756251
782.0000,0.000784037,19.4985,0.754072
781.0000,0.000786366,19.4934,0.751644
780.0000,0.000827499,20.4352,0.748793
779.0000,0.000851212,20.9042,0.744637
778.0000,0.000820602,20.0142,0.73953
777.0000,0.000822254,19.8919,0.733535
776.0000,0.000788318,18.9243,0.727892
775.0000,0.00079836,19.0233,0.722497
774.0000,0.000803799,18.9975,0.716635
773.0000,0.00080524,18.8945,0.711476
772.0000,0.000838681,19.5375,0.706352
771.0000,0.00082543,19.0973,0.701521
770.0000,0.000832282,19.1041,0.695994
769.0000,0.000824626,18.7995,0.691254
768.0000,0.000815952,18.4576,0.685898
767.0000,0.000805483,18.0976,0.681261
766.0000,0.000801745,17.8651,0.675644
765.0000,0.000816421,18.0559,0.670585
764.0000,0.000815335,17.9072,0.665949
763.0000,0.00081816,17.8304,0.660805
762.0000,0.000802283,17.3632,0.656223
761.0000,0.000810116,17.4057,0.651467
760.0000,0.0008066,17.2088,0.646908
759.0000,0.000797821,16.916,0.642899
758.0000,0.00080825,16.9979,0.637673
757.0000,0.000821728,17.1392,0.63243
756.0000,0.000818865,16.9424,0.627354
755.0000,0.000814472,16.6956,0.621547
754.0000,0.000809106,16.4494,0.616444
753.0000,0.000816532,16.4383,0.610425
752.0000,0.000818175,16.3234,0.60494
751.0000,0.000819702,16.2094,0.599597
750.0000,0.000837488,16.432,0.594923
749.0000,0.000837072,16.2894,0.590054
748.0000,0.00082131,15.8662,0.585755
747.0000,0.000829973,15.9,0.580875
746.0000,0.000809724,15.3648,0.57536
745.0000,0.000794495,14.9349,0.569982
744.0000,0.00077569,14.4261,0.563911
743.0000,0.000773203,14.2261,0.557882
742.0000,0.000787986,14.3546,0.552361
741.0000,0.000795292,14.3278,0.546265
740.0000,0.000795111,14.1787,0.540702
739.0000,0.000772202,13.6345,0.535374
738.0000,0.000753289,13.1708,0.530151
737.0000,0.000765697,13.2669,0.525366
736.0000,0.000773692,13.2874,0.52074
735.0000,0.000776832,13.2114,0.515669
734.0000,0.000765903,12.931,0.511926
733.0000,0.000751116,12.5808,0.507867
732.0000,0.00073627,12.2397,0.504061
731.0000,0.0007358,12.1356,0.500091
730.0000,0.000733026,11.9969,0.496248
729.0000,0.000719198,11.6648,0.491787
728.0000,0.000737014,11.8355,0.486921
727.0000,0.00076202,12.0945,0.481252
726.0000,0.000743133,11.6943,0.477151
725.0000,0.000746166,11.6108,0.471821
724.0000,0.000719575,11.1021,0.467818
723.0000,0.000722365,11.0429,0.46353
722.0000,0.00072214,10.9363,0.459195
721.0000,0.000729827,10.9444,0.454696
720.0000,0.00075151,11.1534,0.450012
719.0000,0.000747709,10.9876,0.445575
718.0000,0.000729446,10.6158,0.441277
717.0000,0.000734287,10.5863,0.437146
716.0000,0.000712599,10.1793,0.433133
