Wavelength  g-factor  CD  Absorbance
767.0000	0.00112691	15.9151	0.428221
766.0000	0.00113291	15.9576	0.427093
765.0000	0.001134	15.9549	0.42661
764.0000	0.00111227	15.5957	0.425152
763.0000	0.00107795	15.1089	0.424996
762.0000	0.00105243	14.7028	0.4236
761.0000	0.00103797	14.4579	0.422348
760.0000	0.00104369	14.5138	0.421657
759.0000	0.00105	14.5773	0.420957
758.0000	0.00105898	14.6988	0.420866
757.0000	0.00103917	14.4062	0.420353
756.0000	0.00102034	14.1326	0.41998
755.0000	0.000994082	13.741	0.419126
754.0000	0.000967057	13.3484	0.41853
753.0000	0.00096762	13.3567	0.418548
752.0000	0.000963699	13.2694	0.417501
751.0000	0.000975554	13.4086	0.416755
750.0000	0.000938619	12.9003	0.416735
749.0000	0.000905865	12.4491	0.416699
748.0000	0.000860669	11.8342	0.416918
747.0000	0.000854848	11.7314	0.416111
746.0000	0.000861458	11.808	0.415614
745.0000	0.000842444	11.5121	0.414346
744.0000	0.000834497	11.384	0.413638
743.0000	0.000788973	10.746	0.412986
742.0000	0.000808727	11.0059	0.412643
741.0000	0.000815406	11.0772	0.411914
740.0000	0.000799717	10.8361	0.410853
739.0000	0.000768193	10.3787	0.409658
738.0000	0.000727086	9.79255	0.408375
737.0000	0.000733029	9.8566	0.407713
736.0000	0.000737907	9.89217	0.40648
735.0000	0.000716398	9.58646	0.405745
734.0000	0.000691113	9.26282	0.40639
733.0000	0.000660049	8.85311	0.406695
732.0000	0.000661811	8.87928	0.406811
731.0000	0.000638781	8.5583	0.406242
730.0000	0.000617924	8.27825	0.406212
729.0000	0.000598459	8.03999	0.407353
728.0000	0.000595786	7.99009	0.40664
727.0000	0.000589437	7.90149	0.406463
726.0000	0.000555049	7.42907	0.405838
725.0000	0.000543315	7.26249	0.405306
724.0000	0.000531471	7.09276	0.404655
723.0000	0.000532823	7.1099	0.404604
722.0000	0.000523426	6.96614	0.40354
721.0000	0.000516705	6.83233	0.400937
720.0000	0.000505284	6.66232	0.399797
719.0000	0.000472371	6.22522	0.399596
718.0000	0.000419302	5.53915	0.400558
717.0000	0.000393652	5.20169	0.400665
716.0000	0.000359452	4.74594	0.400342
715.0000	0.000370113	4.87659	0.399513
714.0000	0.000359731	4.73781	0.399345
713.0000	0.000343638	4.52679	0.399428
712.0000	0.000332326	4.39113	0.400646
711.0000	0.000295551	3.89847	0.399955
710.0000	0.000264562	3.49907	0.401028
709.0000	0.000233612	3.09672	0.401935
708.0000	0.000208916	2.77322	0.402498
707.0000	0.000196949	2.6161	0.402765
706.0000	0.00017291	2.30251	0.403767
705.0000	0.000171262	2.28593	0.404718
704.0000	0.000150951	2.01901	0.405556
703.0000	0.000156766	2.09811	0.405813
702.0000	0.000134567	1.79879	0.405312
701.0000	9.45385E-005	1.26631	0.406143
700.0000	7.8328E-005	1.05141	0.407009
699.0000	4.45433E-005	0.598282	0.407261
698.0000	2.29648E-005	0.308231	0.40697
697.0000	5.71999E-006	0.0768057	0.407143
696.0000	-1.83132E-005	-0.245626	0.406686
695.0000	-3.79047E-005	-0.508429	0.406712
694.0000	-7.44668E-005	-0.998271	0.406476
693.0000	-0.000100726	-1.35042	0.406517
692.0000	-0.00015185	-2.03442	0.406231
691.0000	-0.00019698	-2.64044	0.406447
690.0000	-0.0002152	-2.88346	0.406276
689.0000	-0.000226779	-3.03985	0.406442
688.0000	-0.000252052	-3.38563	0.407286
687.0000	-0.000254094	-3.42234	0.408393
686.0000	-0.000285782	-3.86716	0.410305
685.0000	-0.000291506	-3.953	0.411178
684.0000	-0.000337112	-4.57888	0.411846
683.0000	-0.000348886	-4.74564	0.41244
682.0000	-0.000371042	-5.06116	0.413596
681.0000	-0.000393914	-5.37472	0.413717
680.0000	-0.000438783	-5.99062	0.413972
679.0000	-0.000454907	-6.21659	0.414361
678.0000	-0.000482408	-6.5979	0.414707
677.0000	-0.000513234	-7.02635	0.41511
676.0000	-0.000562361	-7.71721	0.416097
675.0000	-0.000597352	-8.19291	0.41587
674.0000	-0.000628315	-8.62753	0.41635
673.0000	-0.000652326	-8.98225	0.417513
672.0000	-0.000692644	-9.58061	0.419404
671.0000	-0.000722902	-10.0328	0.420816
670.0000	-0.00076293	-10.6221	0.422158
669.0000	-0.000786014	-11.0127	0.424826
668.0000	-0.000828449	-11.6573	0.426661
667.0000	-0.000873083	-12.3279	0.428136
666.0000	-0.000918468	-12.9891	0.428809
