Index,Wavelength,LHC reference intensity,RHC reference intensity,LHC intensity,RHC intensity,Reference delta absorbance,Delta absorbance,Ellipticity,g-factor,Average absorbace,Weak signal flag
36,179.08700390357845,111.40581892930436,110.40581892930436,61.40581892930436,65.40581892930436,-0.0039159119736217884,0.031322772051525796,1033.0908611466991,0.12888069298265784,0.24303696175609935,True
37,179.31883360067053,111.44641912669317,111.44641912669317,60.44641912669317,63.44641912669317,0.0,0.021036537676779734,693.8292303216091,0.08243891601506083,0.25517727177461375,True
38,179.55071175879564,125.4870030266693,124.4870030266693,74.4870030266693,77.4870030266693,-0.003474735677531252,0.02062309878716133,680.1931467142961,0.09538603137589713,0.21620669703606654,True
39,179.7826383535824,120.52757061708121,120.52757061708121,71.52757061708121,72.52757061708121,0.0,0.006029655788319158,198.870721931183,0.026966489350494807,0.22359810021798482,True
40,180.01461336065947,118.56812188579374,117.56812188579374,67.56812188579374,69.56812188579374,-0.0036783601804807908,0.016346791647358683,539.1515486616329,0.06925060305719542,0.2360526973874516,True
41,180.2466367556555,110.60865682068948,108.60865682068948,59.608656820689475,60.608656820689475,-0.007924675745920009,0.015149999386324681,499.678824295748,0.058067158506896185,0.26090478294241715,True
42,180.47870851419913,106.64917540966667,105.64917540966667,55.64917540966667,56.64917540966667,-0.004091390180164806,0.011826249305064844,390.0545602607303,0.04275800126018332,0.276585643774644,True
43,180.710828611919,107.6896776406411,108.6896776406411,58.689677640641094,57.689677640641094,0.004014223753655486,-0.011477835657833512,-378.5631458271236,-0.04261288847726552,0.2693512706597459,True
44,180.94299702444374,114.73016350154535,114.73016350154535,63.73016350154535,64.73016350154535,0.0,0.00676167132510524,223.01413299413386,0.026837168155757006,0.25195174415802707,True
45,181.17521372740205,123.77063298032795,122.77063298032795,70.77063298032795,72.77063298032795,-0.003523117007748952,0.015626189566264957,515.3845773579243,0.06650816761136348,0.23495143720656486,True
46,181.40747869642252,119.81108606495513,120.81108606495513,68.81108606495513,68.81108606495513,0.003609783573831907,-0.003609783573831907,-119.05824984802246,-0.014876902978106024,0.24264348427521087,True
47,181.63979190713383,122.85152274340953,123.85152274340953,69.85152274340953,72.85152274340953,0.0035208066412742065,0.01474194913803705,486.2204694061763,0.06198427589075012,0.23783369130616855,True
48,181.8721533351646,117.89194300369059,117.89194300369059,63.891943003690585,67.89194300369059,0.0,0.026372142386712448,869.8086888272384,0.1042987466733685,0.2528519587037979,True
49,182.10456295614347,119.93234683381456,117.93234683381456,64.93234683381456,65.93234683381456,-0.00730339101708929,0.013940825808212445,459.79773806771874,0.05372087440230965,0.2595048193707934,True
50,182.33702074569914,120.97273422181433,118.97273422181433,65.97273422181433,67.97273422181433,-0.0072400540476564535,0.020210310266800636,666.5785136521458,0.0798139216446573,0.2532178578666984,True
51,182.56952667946018,123.0131051557396,122.0131051557396,69.0131051557396,71.0131051557396,-0.003544901523812984,0.01595183640652615,526.1250946429757,0.06563356147577049,0.2430438947369173,True
52,182.80208073305528,131.0534596236571,129.0534596236571,76.05345962365709,78.05345962365709,-0.006678838723536887,0.017952021498692444,592.0954032708229,0.07896083024127368,0.22735350481799682,True
53,183.0346828821131,135.0937976136504,133.0937976136504,78.0937976136504,81.0937976136504,-0.006477593159771122,0.02284868942215086,753.5978039355385,0.10083513547573712,0.2265945229740748,True
54,183.26733310226223,139.13411911381922,139.13411911381922,84.13411911381922,85.13411911381922,0.0,0.005131494710688907,169.24748170164258,0.02376839223490116,0.2158957433878887,True
55,183.50003136913136,122.17442411228103,122.17442411228103,67.17442411228103,68.17442411228103,0.0,0.006417526121080251,211.66350078952462,0.025013004294471636,0.25656758562579585,True
56,183.7327776583491,133.2147125971694,133.2147125971694,78.21471259716941,79.21471259716941,0.0,0.005517397050300521,181.975352009292,0.024145625211248908,0.228505039816906,True
57,183.96557194554416,130.25498455663478,129.25498455663478,74.25498455663478,76.25498455663478,-0.00334705162189386,0.014889676978452965,491.09284409956445,0.06292549867737447,0.23662390114369813,True
58,184.1984142063451,141.29523997884462,141.29523997884462,85.29523997884462,87.29523997884462,0.0,0.010065767782045265,331.99017918815684,0.04699899488815638,0.21416985205744926,True
59,184.4313044163806,129.33547885198323,131.33547885198323,73.33547885198323,75.33547885198323,0.00666438651939691,0.005021034483186886,165.60427121679777,0.020587035903988995,0.24389302600934398,True
60,184.66424255127936,135.3757011642515,136.3757011642515,78.3757011642515,80.3757011642515,0.0031962774689223224,0.007747057945684331,255.51425497381985,0.033180003128612356,0.23348575091012436,True
61,184.89722858666994,126.41590690386715,128.41590690386715,70.41590690386715,71.41590690386715,0.00681709858249798,-0.0006929199956815712,-22.85395794046812,-0.0027229136066284788,0.25447740758089904,True
62,185.13026249818105,137.45609605906498,137.45609605906498,80.45609605906498,81.45609605906498,0.0,0.005364636207367982,176.93697831378816,0.023332343755442374,0.22992273144941372,True
63,185.36334426144128,126.49626861809656,127.49626861809656,69.49626861809656,71.49626861809656,0.0034197597349990417,0.008902129729069147,293.6109502924944,0.03481948666226566,0.25566516288468155,True
64,185.59647385207933,131.53642456922967,130.53642456922967,73.53642456922967,74.53642456922967,-0.00331431959547799,0.009180365763541025,302.78775954749113,0.03702456992880833,0.24795333966588234,True
65,185.8296512457238,130.57656390074976,129.57656390074976,70.57656390074976,74.57656390074976,-0.0033387768547212537,0.02728063589128754,899.7727142156601,0.1075885852528417,0.2535644076662583,True
66,186.06287641800333,126.6166866009587,125.6166866009587,66.6166866009587,68.6166866009587,-0.0034436105881844197,0.016290325537630882,537.2891776738948,0.06016457326378563,0.2707627537921288,True
67,186.29614934454662,139.65679265817516,139.65679265817516,79.65679265817516,81.65679265817516,0.0,0.010769501793033152,355.2008060839421,0.04516376046452736,0.23845449719563905,True
68,186.52947000098226,138.69688206073465,138.69688206073465,78.69688206073465,80.69688206073465,0.0,0.01089922879588658,359.4794753176665,0.045288992067707645,0.24065955761594532,True
69,186.76283836293894,141.73695479698972,141.73695479698972,80.73695479698972,82.73695479698972,0.0,0.010627167437140426,350.5063198469612,0.044447068787632577,0.23909714919372685,True
70,186.99625440604527,144.7770108553093,143.7770108553093,82.7770108553093,85.7770108553093,-0.0030101553808029938,0.018471323693625225,609.2230812067335,0.0790879519985941,0.23355420423522383,True
71,187.22971810592992,139.81705022407937,140.81705022407937,78.81705022407937,80.81705022407937,0.003095107254456189,0.007787710543002898,256.85506308309584,0.03178059331095134,0.24504610303544316,True
72,187.4632294382215,135.8570728917034,134.8570728917034,73.85707289170341,75.85707289170341,-0.0032085242978304256,0.014812513132348389,488.547818260522,0.0575726380188974,0.2572839050294411,True
73,187.6967883785487,142.89707884660038,140.89707884660038,78.89707884660038,81.89707884660038,-0.0061213617001381745,0.022328849250478584,736.4523823959593,0.09047418953901575,0.2467980024385803,True
74,187.93039490254014,139.9370680772072,138.9370680772072,76.93706807720719,78.93706807720719,-0.0031146405280595333,0.014259999925458731,470.3247713424011,0.05643788907367912,0.25266713832692145,True
75,188.16404898582445,151.97704057197734,150.97704057197734,87.97704057197734,88.97704057197734,-0.002867075152485207,0.007775683107450699,256.45837297752126,0.03329760493577575,0.23352079293535966,True
76,188.3977506040303,144.01699631938095,143.01699631938095,80.01699631938095,80.01699631938095,-0.003026096212668921,0.003026096212668921,99.80701379546689,0.011926984977588425,0.25371845595137005,True
77,188.63149973278635,144.05693530790495,142.05693530790495,81.05693530790495,81.05693530790495,-0.006071730180055195,0.006071730180055195,200.25842380888724,0.024610985699878903,0.24670812677303983,True
78,188.86529634772123,138.09685752605355,135.09685752605355,75.09685752605355,73.09685752605355,-0.009538549007930242,-0.0021845082566730404,-72.04967403127694,-0.008223124454300769,0.2656542861309271,True
79,189.09914042446354,138.13676296234712,137.13676296234712,73.13676296234712,76.13676296234712,-0.003155380750131004,0.02061405458988462,679.8948500776636,0.07753535548821193,0.2658665128970573,True
80,189.333031938642,135.17665160532374,134.17665160532374,69.17665160532374,71.17665160532374,-0.0032247347412492533,0.015602751384712588,514.6115368644514,0.05510598587229384,0.28314077205462596,True
81,189.5669708658852,131.21652344353743,131.21652344353743,65.21652344353743,66.21652344353743,0.0,0.0066087315583308855,217.96985801423799,0.02200515496791056,0.30032651748956984,True
82,189.8009571818218,138.25637846555992,137.25637846555992,71.25637846555992,72.25637846555992,-0.0031526408713915197,0.009205085548909912,303.6030700286994,0.032497075795383454,0.28325888787253867,True
83,190.03499086208046,138.2962166599791,138.2962166599791,71.29621665997911,73.29621665997911,0.0,0.012015073598492297,396.28238235711086,0.04264652633488222,0.2817362779829669,True
84,190.2690718822898,141.33603801540016,140.33603801540016,74.33603801540016,77.33603801540016,-0.0030837015345626024,0.020266210383682762,668.422217006145,0.07536137301981743,0.26892039743428575,True
85,190.5032002180785,147.37584252044508,145.37584252044508,78.37584252044508,79.37584252044508,-0.005934056209720169,0.011440181854526617,377.3212442476663,0.0426039474503929,0.26852398754475304,True
86,190.73737584507518,160.4156301637522,157.4156301637522,90.41563016375221,92.41563016375221,-0.008198829401125493,0.01770074510920939,583.807779775372,0.07370617970511878,0.2401527956003952,True
87,190.97159873890848,157.45540093397767,155.45540093397767,88.45540093397767,89.45540093397767,-0.00555174693189257,0.010433958141472152,344.13387115962485,0.04255003120481478,0.24521622772139096,True
88,191.20586887520705,157.4951548197937,156.4951548197937,86.4951548197937,85.4951548197937,-0.0027663016146199254,-0.002283975657543982,-75.33031798746153,-0.008736892083181564,0.26141740515950906,True
89,191.44018622959956,149.5348918098898,147.5348918098898,78.53489180988981,78.53489180988981,-0.005847798296203839,0.005847798296203839,192.87267958594163,0.02112979833252062,0.27675599190189915,True
90,191.67455077771461,148.57461189297214,145.57461189297214,76.57461189297214,75.57461189297214,-0.0088589635291708,0.0031500847749498847,103.8964171971987,0.011003326896228115,0.2862847577517412,True
91,191.9089624951809,148.61431505776363,147.61431505776363,75.61431505776363,76.61431505776363,-0.0029321685176779385,0.008638069289683619,284.90168195983154,0.029875290090545705,0.289137587066216,True
92,192.14342135762703,164.65400129300428,164.65400129300428,92.65400129300428,90.65400129300428,0.0,-0.009477201431029517,-312.57802379486657,-0.03724631145678027,0.2544467105696261,True
93,192.37792734068165,152.69367058745115,152.69367058745115,77.69367058745115,76.69367058745115,0.0,-0.005626116134394079,-185.5611359247301,-0.018991208462609748,0.2962484533551871,True
94,192.61248041997345,169.7333229298779,168.7333229298779,92.73332292987789,92.73332292987789,-0.0025662543171412855,0.0025662543171412855,84.64046151648894,0.009823052055935765,0.2612481642699407,True
95,192.84708057113102,167.7729583090752,166.7729583090752,89.7729583090752,90.7729583090752,-0.0025963298536486263,0.007407282448877021,244.30774489815394,0.02765223972268118,0.2678727843806934,True
96,193.08172776978301,180.81257671385015,179.81257671385015,99.81257671385015,102.81257671385015,-0.0024085707329265784,0.015269547140678841,503.6217605176995,0.06097852662258319,0.2504085944087704,True
97,193.31642199155812,167.85217813302756,167.85217813302756,89.85217813302756,89.85217813302756,0.0,0.0,0.0,0.0,0.27139837180834125,True
98,193.55116321208493,167.8917625554484,164.8917625554484,84.8917625554484,87.8917625554484,-0.0078304281510562,0.022913051259166484,755.7205926056497,0.08047932133329111,0.28470731213395883,True
99,193.7859514069921,179.93132996997088,178.93132996997088,95.93132996997088,99.93132996997088,-0.0024204000833367325,0.020161602017064392,664.9720131935596,0.07664098944469305,0.26306552359444346,True
100,194.0207865519083,191.97088036546984,191.97088036546984,105.97088036546984,108.97088036546984,0.0,0.012123917232857238,399.87227420229766,0.04811329227095981,0.2519868556194186,True
101,194.25566862246217,184.01041373083763,185.01041373083763,99.01041373083763,101.01041373083763,0.002353772538877447,0.006331502124789704,208.82624857375998,0.023803017600359223,0.265995775455552,True
102,194.49059759428232,186.0499300549825,187.0499300549825,103.0499300549825,102.0499300549825,0.0023280390495495963,-0.006563029001245261,-216.46249161708363,-0.025255695547815142,0.25986332424778635,True
103,194.72557344299744,184.08942932683044,180.08942932683044,97.08942932683044,99.08942932683044,-0.009540629550423356,0.018396008396817848,606.7390244090703,0.06847347501618979,0.26865889882860944,True
104,194.96059614423615,185.12891153532405,182.12891153532405,97.12891153532405,100.12891153532405,-0.007095355600945824,0.020306328847170353,669.7454082589531,0.07521626917241263,0.26997256139657333,True
105,195.19566567362713,182.16837666942274,179.16837666942274,93.16837666942274,95.16837666942274,-0.007211629437158235,0.016435762279996515,542.085987137812,0.05807965297577299,0.2829865785674104,True
106,195.43078200679898,180.20782471810298,176.20782471810298,91.20782471810298,93.20782471810298,-0.009748454478831176,0.01916872897323154,632.2249732388805,0.06698671286757153,0.2861571818149503,True
107,195.66594511938035,177.24725567035784,173.24725567035784,88.24725567035784,88.24725567035784,-0.009913155819931794,0.009913155819931794,326.9567158950058,0.03327436273417815,0.29792173329136007,True
108,195.9011549869999,190.28666951519745,188.28666951519745,99.28666951519745,100.28666951519745,-0.004588791418545593,0.008941057294134042,294.8948632121135,0.032156652371291984,0.27804689340474437,True
109,196.13641158528628,180.3260662416492,178.3260662416492,88.32606624164919,90.32606624164919,-0.004843679368938194,0.014567887417905316,480.47954800727314,0.048128763793798685,0.3026856762895366,True
110,196.37171488986812,192.3654458387566,192.3654458387566,100.36544583875661,101.36544583875661,0.0,0.0043057167459659255,142.01158868143727,0.01535617157350781,0.28038998687629085,True
111,196.6070648763741,186.404808295581,184.404808295581,94.404808295581,94.404808295581,-0.004684869797247126,0.004684869797247126,154.516853273286,0.015982740270256212,0.2931205611822174,True
112,196.8424615204328,198.44415360120001,197.44415360120001,106.44415360120001,107.44415360120001,-0.002194029970966526,0.0062550060197063195,206.3032462371545,0.0233929076843482,0.26738899260015625,True
113,197.07790479767291,194.48348174470812,193.48348174470812,102.48348174470812,103.48348174470812,-0.0022388269340057314,0.0064559876578090805,212.93204311505218,0.023476245726824333,0.27500085545758135,True
114,197.3133946837231,183.5227927152173,183.5227927152173,91.52279271521729,92.52279271521729,0.0,0.004719469415624153,155.6580214140134,0.015742006338289153,0.2998010110150335,True
115,197.54893115421194,179.56208650185567,178.56208650185567,87.56208650185567,87.56208650185567,-0.002425391210042055,0.002425391210042055,79.99450015720832,0.00780657130720712,0.3106858458851077,True
116,197.78451418476814,182.6013630937689,179.6013630937689,87.6013630937689,89.6013630937689,-0.007194386714193696,0.016998139366599614,560.63436554226,0.0547454537031437,0.3104940815500724,True
117,198.02014375102033,194.6406224801192,191.6406224801192,98.64062248011919,100.64062248011919,-0.006745911994058414,0.01546342204309367,510.01616231460923,0.053795925773955575,0.28744596957154767,True
118,198.25581982859714,207.67986465008585,205.67986465008585,112.67986465008585,114.67986465008585,-0.004202614237708058,0.01184346929625898,390.6225117658661,0.045617364017457133,0.25962634078827196,True
119,198.49154239312722,197.7190895928652,194.7190895928652,102.7190895928652,103.7190895928652,-0.006640071712066431,0.010847606195911456,357.776853462385,0.03888398307693586,0.2789736374087084,True
120,198.72731142023923,198.75829729766997,197.75829729766997,102.75829729766997,105.75829729766997,-0.0021905534778285636,0.014688104154623079,484.4445486737435,0.052614547438881006,0.2791643161368122,True
121,198.9631268855618,196.7974877537306,195.7974877537306,101.79748775373059,103.79748775373059,-0.002212434943055806,0.010662216965189186,351.66232695434985,0.03795039879685099,0.28095138136134434,True
122,199.19898876472357,194.83666095029366,194.83666095029366,99.83666095029366,101.83666095029366,0.0,0.008614103559192577,284.11124179348,0.030111496469959892,0.2860735788334618,True
123,199.4348970333532,191.87581687662305,191.87581687662305,97.87581687662305,98.87581687662305,0.0,0.004414684780877709,145.60558351814248,0.015215836582169778,0.29013749963974544,True
124,199.67085166707932,190.9149555219999,188.9149555219999,93.9149555219999,95.9149555219999,-0.004573610271762007,0.013725182850954119,452.6853800667169,0.04556189183554262,0.3012426020520765,True
125,199.9068526415306,199.9540768757215,196.9540768757215,102.95407687572151,103.95407687572151,-0.006565288444639061,0.010763265716818704,354.9951271824719,0.03804550153051864,0.28290508164769035,True
126,200.14289993233567,202.99318092710269,200.99318092710269,103.99318092710269,106.99318092710269,-0.004300125657820244,0.016651362483465916,549.1969350289887,0.059015803853583744,0.28215090528593656,True
127,200.37899351512317,204.03226766547482,200.03226766547482,104.03226766547482,105.03226766547482,-0.00859879809224683,0.012753474956524038,420.63641122741797,0.04456856294434484,0.2861540537542121,True
128,200.61513336552173,208.0713370801866,207.0713370801866,111.0713370801866,111.0713370801866,-0.002092270194883181,0.002092270194883181,69.00746887369267,0.007704516238164957,0.2715641229385627,True
129,200.85131945916004,205.1103891606033,204.1103891606033,105.11038916060329,107.11038916060329,-0.0021225478733195528,0.010308501072605862,339.99603332398203,0.03614636520825734,0.2851877640590808,True
