Index,Wavelength,LHC reference intensity,RHC reference intensity,LHC intensity,RHC intensity,Reference delta absorbance,Delta absorbance,Ellipticity,g-factor,Weak signal flag
1,171.0036843215852,76.60959668570831,80.60959668570831,45.60959668570831,46.60959668570831,0.022103572266097198,-0.012684459181026649,-418.36012588383414,-0.05477611281200404,True
2,171.23380252856805,73.62424445995066,74.62424445995066,33.62424445995066,34.62424445995066,0.005859096064574516,0.006868674835333501,226.5433336774447,0.020385818173703683,True
3,171.46397004958132,79.63888928606411,80.63888928606411,38.63888928606411,38.63888928606411,0.005419342858329813,-0.005419342858329813,-178.74131865313103,-0.017105959055230453,True
4,171.69418686025367,89.65353116109213,91.65353116109213,46.65353116109213,48.65353116109213,0.00958180212223954,0.008648043058007477,285.2306378035105,0.03095675267144027,True
5,171.92445293621375,76.66817008208318,79.66817008208318,34.66817008208318,36.66817008208318,0.016669744234959205,0.007688574338245595,253.58534267089658,0.0225577302442742,True
6,172.15476825309023,89.68280604609026,93.68280604609026,48.68280604609026,50.68280604609026,0.01895070226991101,-0.001465653481064838,-48.34033253522887,-0.005508600159862275,True
7,172.3851327865117,74.69743905017185,77.69743905017185,33.69743905017185,34.69743905017185,0.017100991868715693,-0.0044004667783251565,-145.1366439084348,-0.012648325142639904,True
8,172.61554651210685,81.71206909139119,84.71206909139119,40.712069091391186,41.712069091391186,0.015659081780855566,-0.005120523491332386,-168.88562782631465,-0.016781817653139422,True
9,172.8460094055043,67.72669616681628,71.72669616681628,25.726696166816282,25.726696166816282,0.024920936640324475,-0.024920936640324475,-821.9448729500623,-0.057575887848375994,True
10,173.07652144233273,77.74132027352039,82.74132027352039,36.74132027352039,36.74132027352039,0.027070534555636353,-0.027070534555636353,-892.8431305434709,-0.07984644797010505,True
11,173.30708259822075,87.7559414085813,90.7559414085813,42.75594140858129,44.75594140858129,0.01459853655676339,0.005255686816003488,173.34359838046032,0.016972870200719584,True
12,173.537692848797,88.7705595690827,90.7705595690827,44.77055956908271,46.77055956908271,0.009676055245744926,0.009303988161623254,306.86508608429,0.03179497971036843,True
13,173.76835216969016,85.78517475211197,88.78517475211197,41.78517475211197,44.78517475211197,0.014928213531722051,0.015183836848438152,500.79485492088924,0.049816048374914365,True
14,173.99906053652884,86.79978695476257,87.79978695476257,41.79978695476257,42.79978695476257,0.004974802870289254,0.0052927360854375435,174.56556116209163,0.016818449231770036,True
15,174.22981792494173,85.8143961741323,87.8143961741323,38.8143961741323,40.8143961741323,0.010005568441596112,0.011814972959369391,389.68264267738437,0.034887435438350906,True
16,174.46062431055742,99.8290024073242,101.8290024073242,53.8290024073242,54.8290024073242,0.00861475789283619,-0.0006207450328656657,-20.473475958667223,-0.0023114624737991776,True
17,174.6914796690046,73.84360565144584,75.84360565144584,27.84360565144584,27.84360565144584,0.011606077086469992,-0.011606077086469992,-382.792817700571,-0.02702919185078004,True
18,174.92238397591188,90.85820590361027,92.85820590361027,45.85820590361027,46.85820590361027,0.009456131551656533,-8.753509902774056e-05,-2.8870915602990976,-0.0002947400391156703,True
19,175.15333720690793,83.87280316093529,85.87280316093529,35.87280316093529,37.87280316093529,0.010234481816513636,0.01332765436172882,439.57405490722795,0.03679720634049041,True
20,175.38433933762138,94.88739742054372,96.88739742054372,48.88739742054372,49.88739742054372,0.009058755154844288,-0.0002648250564225036,-8.734487009728866,-0.0009190718149948969,True
21,175.6153903436809,76.90198867956337,77.90198867956337,28.901988679563374,30.901988679563374,0.005610973701376714,0.023447728800313018,773.3553817778923,0.056734875964063895,True
