Index,Wavelength,LHC reference intensity,RHC reference intensity,LHC intensity,RHC intensity,Reference delta absorbance,Delta absorbance,Ellipticity,g-factor,Average absorbace,Weak signal flag
1,171.0036843215852,87.23025079297872,87.23025079297872,60.23025079297872,58.23025079297872,0.0,-0.014666010951602927,-483.71586839934025,-0.0872014226656422,0.1681854550451206,True
2,171.23380252856805,88.262639833099,88.262639833099,55.262639833099,54.262639833099,0.0,-0.007930708815410087,-261.57144668224277,-0.038255194284420015,0.20731064013024716,True
3,171.46397004958132,93.29501786862215,92.29501786862215,56.29501786862215,56.29501786862215,-0.004680193989904907,0.004680193989904907,154.36263531882835,0.021562905422999674,0.21704839390116998,True
4,171.69418686025367,100.32738489063036,99.32738489063036,63.327384890630356,62.327384890630356,-0.004350490740402907,-0.002562158125238698,-84.50536049755277,-0.012740145432467731,0.2011090170689217,True
5,171.92445293621375,92.35974089021852,91.35974089021852,54.35974089021852,54.35974089021852,-0.004727846679480841,0.004727846679480841,155.93432118459322,0.02075060364373908,0.22784140455149304,True
6,172.15476825309023,102.39208585849406,102.39208585849406,65.39208585849406,65.39208585849406,0.0,0.0,0.0,0.0,0.19474119963782188,True
7,172.3851327865117,91.42441978657826,91.42441978657826,54.424419786578255,54.424419786578255,0.0,0.0,0.0,0.0,0.22526840505750637,True
8,172.61554651210685,96.456742665604,96.456742665604,61.456742665604,59.456742665604,0.0,-0.014368425303904996,-473.90086822823696,-0.07079881173177806,0.20294726637983565,True
9,172.8460094055043,87.48905448671826,87.48905448671826,51.48905448671826,49.48905448671826,0.0,-0.0172057603082312,-567.4821406060196,-0.07203834710251891,0.23884168641106399,True
10,173.07652144233273,96.5213552410803,94.5213552410803,57.5213552410803,60.5213552410803,-0.009093471248502858,0.03117300600718681,1028.1512622037258,0.14900499048860863,0.2092077983761891,True
11,173.30708259822075,100.55364491986234,99.55364491986234,62.553644919862336,63.553644919862336,-0.0043406524324639114,0.011228495090243141,370.3393698066933,0.05599382593771141,0.2005309496574485,True
12,173.537692848797,102.58592351424977,100.58592351424977,62.58592351424977,63.58592351424977,-0.008550564796815024,0.015434883067844504,509.07488692340485,0.07460297540010516,0.2068936659036088,True
13,173.76835216969016,99.61819101544029,99.61819101544029,61.61819101544029,60.61819101544029,0.0,-0.007105972276014692,-234.3699020583648,-0.033489876932372604,0.21218269300792164,True
14,173.99906053652884,99.65044741464544,99.65044741464544,61.65044741464544,62.65044741464544,0.0,0.006987944090398394,230.47708440744475,0.034079378338114454,0.20504904816831887,True
15,174.22981792494173,96.68269270308883,97.68269270308883,59.68269270308883,58.68269270308883,0.0044688853733288484,-0.011807260753103163,-389.42827790405534,-0.054814502099354435,0.21540395882282803,True
16,174.46062431055742,107.71492687200725,106.71492687200725,68.71492687200725,70.71492687200725,-0.00405071983010386,0.0165107277802417,544.5585069095996,0.0883070940430822,0.18696943840306474,True
17,174.6914796690046,89.74714991265068,88.74714991265068,51.747149912650684,50.747149912650684,-0.004866250924125917,-0.003608527944317994,-119.01683654738366,-0.014976967259420205,0.24093849454390065,True
18,174.92238397591188,102.77936181628161,102.77936181628161,63.77936181628161,64.77936181628161,0.0,0.006756495849663022,222.84343493546112,0.03314485518647815,0.20384749945805816,True
19,175.15333720690793,95.81156257417592,95.81156257417592,56.81156257417592,57.81156257417592,0.0,0.0075779734716736515,249.93749361390945,0.033952680289812916,0.22319220182293914,True
20,175.38433933762138,103.84375217762181,104.84375217762181,64.84375217762181,64.84375217762181,0.004162183139435057,-0.004162183139435057,-137.27754863764608,-0.02014674536452097,0.20659332632281083,True
21,175.6153903436809,91.87593061792086,91.87593061792086,53.87593061792086,51.87593061792086,0.0,-0.0164288842257371,-541.8591344510133,-0.06844757867219776,0.24002140827240442,True
22,175.8464902007151,90.90809788638762,89.90809788638762,49.90809788638762,48.90809788638762,-0.004803761166775231,-0.003986484295128616,-131.48263144230867,-0.015190958984853285,0.262424794846954,True
23,176.07763888435264,81.94025397434916,80.94025397434916,41.94025397434916,39.94025397434916,-0.005332742930756004,-0.01588749097019102,-524.0028469017806,-0.05316920862247302,0.29880999514211043,True
24,176.3088363702222,92.97239887314595,91.97239887314595,51.97239887314595,50.97239887314595,-0.004696522633703845,-0.0037411673185099017,-123.39156190950891,-0.014702849311141318,0.25445185755083355,True
25,176.54008263395235,90.00453257413074,87.00453257413074,48.004532574130735,46.004532574130735,-0.01472250265553638,-0.003759120174318127,-123.98368483006175,-0.013676406113667836,0.27486169561470997,True
26,176.7713776511718,98.03665506867014,96.03665506867014,57.03665506867014,56.03665506867014,-0.008951459770259096,0.0012696150551704212,41.8745731863452,0.005411837431909313,0.2345996292653782,True
27,177.00272139750916,99.06876634814284,97.06876634814284,58.068766348142844,57.068766348142844,-0.008857244794083435,0.0013131296407974972,43.309775685790896,0.00567624845622239,0.23133759047457209,True
28,177.2341138485931,91.1008664039407,91.1008664039407,50.1008664039407,50.1008664039407,0.0,0.0,0.0,0.0,0.2596772710282085,True
