Index,Wavelength,LHC reference intensity,RHC reference intensity,LHC intensity,RHC intensity,Reference delta absorbance,Reference ellipticityDelta absorbance,Ellipticity,g-factor,Average absorbace,Weak signal flag
90,191.67455077771461,140.77416314175207,141.77416314175207,80.77416314175207,82.77416314175207,0.0030741381551428726,101.39153803999832,0.007548193295539787,248.95528080858614,0.031785026218826326,0.23747639041017932,True
91,191.9089624951809,141.80401486117762,142.80401486117762,80.80401486117762,82.80401486117762,0.003051890486168454,100.65776315374367,0.007566564303222672,249.56119525689948,0.031465429252645075,0.24047230509612721,True
92,192.14342135762703,162.83385482147582,161.83385482147582,100.83385482147582,101.83385482147582,-0.00267532521635832,-88.23784903419691,0.006961138750155388,229.5929879427569,0.03401355803770442,0.20465776448435313,True
93,192.37792734068165,144.86368301481343,145.86368301481343,83.86368301481343,83.86368301481343,0.0029876526629441127,98.53906471913973,-0.0029876526629441127,-98.53906471913973,-0.012506948874846916,0.23887941758142683,True
94,192.61248041997345,163.89349943336947,165.89349943336947,102.89349943336947,101.89349943336947,0.005267640115990965,173.73784333928114,-0.009509100133049425,-313.63011003694623,-0.04595359007715676,0.20692834046444478,True
95,192.84708057113102,163.9233040693357,164.9233040693357,100.9233040693357,99.9233040693357,0.0026413276575815944,87.11653808458631,-0.006966001842083087,-229.7533829365064,-0.032531307963219874,0.214132239932034,True
96,193.08172776978301,178.95309691491616,180.95309691491616,115.95309691491616,113.95309691491616,0.004826801647887886,159.19806404101126,-0.012383021520021156,-408.41807821710967,-0.06361738903672101,0.19464837692212533,True
97,193.31642199155812,163.98287796232717,162.98287796232717,95.98287796232717,93.98287796232717,-0.0026565218416033805,-87.61767421103345,-0.006488505946465946,-214.00456462675868,-0.02751127304978844,0.23584898942056925,True
98,193.55116321208493,160.01264720379777,159.01264720379777,90.01264720379777,89.01264720379777,-0.0027226424480783855,-89.79847079475974,-0.0021291747240180996,-70.22465781602156,-0.00848562916141225,0.25091536331806236,True
99,193.7859514069921,177.0424046315693,176.0424046315693,106.0424046315693,107.0424046315693,-0.0024600075206278773,-81.13621884206805,0.006536296879208776,215.58081004274786,0.02980125509042826,0.21932958391769686,True
100,194.0207865519083,190.0721502378958,189.0721502378958,118.07215023789581,119.07215023789581,-0.00229092452883675,-75.55950636887405,0.005953648492533395,196.36384155266546,0.029214024487139303,0.2037941912164252,True
101,194.25566862246217,180.1018840150432,179.1018840150432,107.1018840150432,108.1018840150432,-0.0024181016043362284,-79.75407363864655,0.00645425405403075,212.87486521849513,0.029008663248553366,0.22249401838096133,True
102,194.49059759428232,182.13160595529075,180.13160595529075,110.13160595529075,110.13160595529075,-0.004795396055707147,-158.16224159791938,0.004795396055707147,158.16224159791938,0.022193135261425044,0.21607564678084287,True
103,194.72557344299744,177.16131605092914,177.16131605092914,103.16131605092914,103.16131605092914,0.0,0.0,0.0,0.0,0.0,0.23485202391245374,True
104,194.96059614423615,178.19101429426246,177.19101429426246,103.19101429426246,103.19101429426246,-0.0024441057408814194,-80.61174472129068,0.0024441057408814194,80.61174472129068,0.010355420811998233,0.23602186577001044,True
105,195.19566567362713,173.2207006776066,172.2207006776066,98.2207006776066,96.2207006776066,-0.0025144391688716747,-82.93148901372832,-0.006420073663391008,-211.74752408973893,-0.025720748258290845,0.24960679988466342,True
106,195.43078200679898,169.2503751932902,167.2503751932902,93.25037519329021,91.25037519329021,-0.005162539404716381,-170.27140096505002,-0.004253389648632736,-140.28573102246878,-0.016296153232786176,0.26100574705417934,True
107,195.66594511938035,163.28003783365443,163.28003783365443,86.28003783365443,87.28003783365443,0.0,0.0,0.005004598967864439,165.062193374839,0.01823033102424024,0.274520465986602,True
108,195.9011549869999,181.30968859105246,180.30968859105246,103.30968859105246,103.30968859105246,-0.002401948658411297,-79.22131552936449,0.002401948658411297,79.22131552936449,0.009881350526314246,0.24307898520701768,True
109,196.13641158528628,168.33932745785046,167.33932745785046,89.33932745785046,90.33932745785046,-0.002587568558746879,-85.34345000610247,0.007421742837673601,244.78467891567325,0.02734291391937548,0.2714320375493877,True
110,196.37171488986812,183.36895442642685,182.36895442642685,103.36895442642685,104.36895442642685,-0.00237490046087421,-78.32920912064408,0.006556109744024147,216.23427997000158,0.02668799554424119,0.24565763034379862,True
111,196.6070648763741,175.3985694891726,173.3985694891726,96.39856948917259,96.39856948917259,-0.004980536743430626,-164.26857063542943,0.004980536743430626,164.26857063542943,0.01934450538390566,0.2574651894472504,True
112,196.8424615204328,190.42817263849088,190.42817263849088,111.42817263849088,111.42817263849088,0.0,0.0,0.0,0.0,0.0,0.23273619152824987,True
113,197.07790479767291,186.45776386679768,184.45776386679768,106.45776386679768,106.45776386679768,-0.004683532054569106,-154.47273170789722,0.004683532054569106,154.47273170789722,0.019428795805406542,0.2410613658961714,True
114,197.3133946837231,170.4873431665212,170.4873431665212,91.48734316652121,90.48734316652121,0.0,0.0,-0.00477317875734071,-157.42946839815346,-0.017502268708913707,0.27271771658435257,True
115,197.54893115421194,163.516910530102,161.516910530102,85.516910530102,83.516910530102,-0.005344674122694531,-176.27858680196238,-0.004932908132625784,-162.6976789381476,-0.017370794016214858,0.2839771243629471,True
116,197.78451418476814,165.54646594999372,162.54646594999372,86.54646594999372,84.54646594999372,-0.007942382364390519,-261.9564648648287,-0.002211497405815775,-72.93983289983487,-0.007820659712616447,0.28277632413134435,True
117,198.02014375102033,183.57600941866167,181.57600941866167,103.57600941866167,103.57600941866167,-0.004757457742913022,-156.9109562975487,0.004757457742913022,156.9109562975487,0.019325274095525768,0.24617802155853924,True
118,198.25581982859714,200.6055409285841,198.6055409285841,120.6055409285841,121.6055409285841,-0.0043515637228961875,-143.52371834863092,0.007937666771526861,261.8009347002468,0.03657795822527905,0.21700683025115203,True
119,198.49154239312722,185.63506047225178,182.63506047225178,105.63506047225178,106.63506047225178,-0.007075851081849716,-233.3764417615726,0.011167785385421698,368.3370361329438,0.04667479218850066,0.23926802588256885,True
120,198.72731142023923,186.66456804216773,184.66456804216773,107.66456804216773,106.66456804216773,-0.004678315158650461,-154.30066751484813,0.0006256917845472261,20.636630226947602,0.002621508453386815,0.23867624143606092,True
121,198.9631268855618,185.6940636308475,183.6940636308475,103.6940636308475,103.6940636308475,-0.004702898590917031,-155.1114807841346,0.004702898590917031,155.1114807841346,0.01875961696718331,0.2506926766758583,True
122,199.19898876472357,180.72354723081912,181.72354723081912,98.72354723081912,99.72354723081912,0.002396463321266889,79.04039758043984,0.0019805033369860495,65.32116297194594,0.007570623203531419,0.26160373905046774,True
123,199.4348970333532,177.75301883462316,175.75301883462316,94.75301883462316,94.75301883462316,-0.004914191775295326,-162.08037413254974,0.004914191775295326,162.08037413254974,0.018149164377605945,0.2707668338361018,True
124,199.67085166707932,173.78247843481245,170.78247843481245,90.78247843481245,88.78247843481245,-0.0075626748635307176,-249.43291336045266,-0.002112095753576536,-69.66135747172419,-0.007461653917280965,0.2830599994305533,True
125,199.9068526415306,186.81192602395254,184.81192602395254,102.81192602395254,101.81192602395254,-0.0046746049533276475,-154.17829714463727,0.00042976316178107,14.174492416034639,0.001658380969246046,0.2591462213754505,True
126,200.14289993233567,190.84136159462173,186.84136159462173,105.84136159462173,104.84136159462173,-0.009199482935074475,-303.41828404799486,0.005076717320678842,167.44080823979894,0.020028178808467485,0.2534787296053356,True
127,200.37899351512317,188.87078513940992,186.87078513940992,103.87078513940992,103.87078513940992,-0.004623375403132332,-152.48863889726454,0.004623375403132332,152.48863889726454,0.017964645193410643,0.25735968360945793,True
128,200.61513336552173,195.90019665092018,195.90019665092018,111.90019665092018,110.90019665092018,0.0,0.0,-0.0038985334971388492,-128.58182925646378,-0.01590243195910589,0.24515328895380123,True
