Index,Wavelength,LHC reference intensity,RHC reference intensity,LHC intensity,RHC intensity,Reference delta absorbance,Delta absorbance,Ellipticity,g-factor,Weak signal flag
1,171.0036843215852,76.60959668570831,80.60959668570831,51.60959668570831,52.60959668570831,0.022103572266097198,-0.013769065028580697,-454.13270652296615,-0.07716474864581144,True
2,171.23380252856805,73.62424445995066,74.62424445995066,37.62424445995066,40.62424445995066,0.005859096064574516,0.027458413343745772,905.636188276973,0.09883389301629955,True
3,171.46397004958132,79.63888928606411,80.63888928606411,40.63888928606411,42.63888928606411,0.005419342858329813,0.015444710630474975,509.39902059599893,0.05429464889253459,True
4,171.69418686025367,89.65353116109213,91.65353116109213,49.65353116109213,51.65353116109213,0.00958180212223954,0.007568074954898691,249.6110197244882,0.029933071554337075,True
5,171.92445293621375,76.66817008208318,79.66817008208318,37.66817008208318,38.66817008208318,0.016669744234959205,-0.0052906467744686,-174.49665129470952,-0.01699610166500994,True
6,172.15476825309023,89.68280604609026,93.68280604609026,52.68280604609026,52.68280604609026,0.01895070226991101,-0.01895070226991101,-625.033994282233,-0.07879197469122023,True
7,172.3851327865117,74.69743905017185,77.69743905017185,34.69743905017185,37.69743905017185,0.017100991868715693,0.018913434288531775,623.8048179209286,0.058455701701908336,True
8,172.61554651210685,81.71206909139119,84.71206909139119,43.712069091391186,44.712069091391186,0.015659081780855566,-0.005835678191057124,-192.47293304235308,-0.021251351710951036,True
9,172.8460094055043,67.72669616681628,71.72669616681628,31.726696166816282,30.726696166816282,0.024920936640324475,-0.038829920172357,-1280.6923858185085,-0.11134027258794238,True
10,173.07652144233273,77.74132027352039,82.74132027352039,40.74132027352039,41.74132027352039,0.027070534555636353,-0.01653945166960361,-545.5058811569222,-0.057252413786274076,True
11,173.30708259822075,87.7559414085813,90.7559414085813,47.75594140858129,48.75594140858129,0.01459853655676339,-0.005598400780050389,-184.64702528219794,-0.02096399931178888,True
12,173.537692848797,88.7705595690827,90.7705595690827,49.77055956908271,50.77055956908271,0.009676055245744926,-0.0010366287593189163,-34.190195423717114,-0.004116632429967119,True
13,173.76835216969016,85.78517475211197,88.78517475211197,45.78517475211197,47.78517475211197,0.014928213531722051,0.003640088912486225,120.0577836171355,0.01343864190182093,True
14,173.99906053652884,86.79978695476257,87.79978695476257,44.79978695476257,44.79978695476257,0.004974802870289254,-0.004974802870289254,-164.07945544691478,-0.017170472329939786,True
15,174.22981792494173,85.8143961741323,87.8143961741323,43.8143961741323,43.8143961741323,0.010005568441596112,-0.010005568441596112,-330.0046784041657,-0.03369489714221369,True
16,174.46062431055742,99.8290024073242,101.8290024073242,58.8290024073242,58.8290024073242,0.00861475789283619,-0.00861475789283619,-284.13282309242265,-0.03681951188157901,True
17,174.6914796690046,73.84360565144584,75.84360565144584,29.84360565144584,30.84360565144584,0.011606077086469992,0.002707772104303015,89.30801560033518,0.0069056843215175275,True
18,174.92238397591188,90.85820590361027,92.85820590361027,48.85820590361027,49.85820590361027,0.009456131551656533,-0.0006570001759014302,-21.6692467824692,-0.00243554273710988,True
19,175.15333720690793,83.87280316093529,85.87280316093529,38.87280316093529,40.87280316093529,0.010234481816513636,0.011554082721026005,381.07793423869396,0.03520458277111029,True
20,175.38433933762138,94.88739742054372,96.88739742054372,50.88739742054372,51.88739742054372,0.009058755154844288,-0.0006071072835246126,-20.023674319537918,-0.002241059950551803,True
21,175.6153903436809,76.90198867956337,77.90198867956337,31.901988679563374,32.901988679563374,0.005610973701376714,0.007793418312606463,257.0433173220653,0.02060534697399264,True
22,175.8464902007151,69.91657693512684,73.91657693512684,27.91657693512684,28.91657693512684,0.024161689165494264,-0.008876973136829086,-292.78123300252884,-0.022018679100851545,True
23,176.07763888435264,57.931162184371715,58.931162184371715,12.931162184371715,14.931162184371715,0.00743276474969887,0.05502328938456301,1814.7837400825842,0.0882118465728857,True
24,176.3088363702222,72.94574442444105,74.94574442444105,26.945744424441045,30.945744424441045,0.01174701703885714,0.048363731153530695,1595.1375115675496,0.11844336403128336,True
25,176.54008263395235,66.9603236524822,69.9603236524822,22.960323652482202,25.960323652482202,0.019034265805954007,0.03429783113598829,1131.214563176448,0.07661056403567847,True
26,176.7713776511718,79.97489986564756,83.97489986564756,35.97489986564756,38.97489986564756,0.02119578965898267,0.013589624640365266,448.2143853449735,0.03995076625718311,True
27,177.00272139750916,82.98947306109494,87.98947306109494,38.98947306109494,40.98947306109494,0.025407709808950567,-0.003682740296174953,-121.46451590224751,-0.011162626262473536,True
28,177.2341138485931,70.00404323598696,74.00404323598696,25.004043235986956,27.004043235986956,0.02413232384305138,0.009286229624196788,306.27937219241505,0.020987263511213116,True
29,177.46555498005225,72.01861038749098,75.01861038749098,26.01861038749098,29.01861038749098,0.017724277881666084,0.02966823581447104,978.520778296894,0.06942755555416079,True
30,177.69704476751525,95.0331745127794,98.0331745127794,52.0331745127794,55.0331745127794,0.013497829408360966,0.010846413053369225,357.7375011134168,0.04234040190685859,True
31,177.92858318661078,113.04773560902981,112.04773560902981,67.04773560902981,68.04773560902981,-0.003858783446099103,0.010288346335598941,339.3312877332529,0.04639958621676329,True
32,178.16017021296744,106.06229367342462,108.06229367342462,59.06229367342462,63.06229367342462,0.008113166592526897,0.02034628736677057,671.0633242261615,0.08335992528111998,True
33,178.39180582221388,86.0768487031512,89.0768487031512,39.0768487031512,42.0768487031512,0.01487848550093494,0.017245187482022573,568.7825316715903,0.05157913862424873,True
34,178.62348998997876,73.09140069540172,76.09140069540172,29.091400695401717,30.091400695401717,0.017469294079305593,-0.002791522517054331,-92.07028025201811,-0.00695277832928782,True
35,178.85522269189076,73.10594964737356,77.10594964737356,29.105949647373563,28.105949647373563,0.023135167388620925,-0.038318677205841915,-1263.8305181759051,-0.09142426188998344,True
36,179.08700390357845,80.12049555626936,87.12049555626936,34.12049555626936,35.12049555626936,0.03637671029512146,-0.02383140515704077,-786.0098344911282,-0.062280880407149374,True
37,179.31883360067053,82.13503841929605,86.13503841929605,34.13503841929605,36.13503841929605,0.020651387142120673,0.004076737669972071,134.4593774526886,0.010748347957141201,True
38,179.55071175879564,102.1495782336658,105.1495782336658,55.14957823366581,57.14957823366581,0.012570957213998465,0.002899876973632984,95.64403798558601,0.010891783998873852,True
39,179.7826383535824,98.16411499659625,102.16411499659625,50.164114996596254,52.164114996596254,0.017345621715388292,-0.00036693282372583444,-12.102215800770523,-0.0012577259410497482,True
40,180.01461336065947,92.17864870530912,94.17864870530912,43.178648705309115,45.178648705309115,0.00932211751776465,0.01034207272513118,341.10329699018786,0.0319012450028091,True
41,180.2466367556555,77.1931793570318,81.1931793570318,30.193179357031795,31.193179357031795,0.021940619218418337,-0.00778982370769485,-256.924759696402,-0.018927323336646523,True
42,180.47870851419913,71.20770694899647,74.20770694899647,23.207706948996474,24.207706948996474,0.01792201118496287,0.0003994102350404552,13.173389091807621,0.0008206580768800866,True
43,180.710828611919,79.22223147844034,80.22223147844034,28.222231478440335,29.222231478440335,0.005447667085250847,0.009674359910257224,319.0807248569778,0.021817671123460215,True
44,180.94299702444374,86.23675294260534,89.23675294260534,36.236752942605335,37.236752942605335,0.014851363491365947,-0.0030288351904066025,-99.89735103844868,-0.008011572005810493,True
45,181.17521372740205,97.25127133873843,101.25127133873843,48.251271338738434,49.251271338738434,0.01750519759613842,-0.008596512785918298,-283.53106111597594,-0.027848838870198633,True
46,181.40747869642252,91.26578666409159,96.26578666409159,43.26578666409159,43.26578666409159,0.023163962597102634,-0.023163962597102634,-763.9961759337638,-0.06899264768066427,True
