Index	Intensity	Intensity
340	249.81120068531095	6857
341	250.3111525727149	5999
342	250.81118017176556	5838
343	251.31128345115775	6351
344	251.81146237958643	5899
345	252.3117169257464	5336
346	252.81204705833255	5572
347	253.3124527460397	7796
348	253.81293395756273	7436
349	254.31349066159652	6046
350	254.8141228268359	5029
351	255.31483042197573	5311
352	255.8156134157109	5261
353	256.3164717767362	5857
354	256.8174054737466	5716
355	257.3184144754369	5617
356	257.8194987505019	5987
357	258.3206582676366	5408
358	258.8218929955358	6137
359	259.32320290289425	6077
360	259.824587958407	5919
361	260.32604813076875	5643
362	260.8275833886744	4873
363	261.3291937008189	6036
364	261.830879035897	6463
365	262.33263936260363	6061
366	262.83447464963365	6134
367	263.33638486568185	6187
368	263.83836997944314	6202
369	264.3404299596124	6239
370	264.84256477488447	5840
371	265.3447743939542	6242
372	265.8470587855164	6404
373	266.34941791826606	6742
374	266.85185176089794	5159
375	267.35436028210694	6493
376	267.8569434505879	6812
377	268.3596012350357	5943
378	268.8623336041452	5175
379	269.3651405266112	6217
380	269.86802197112866	5698
381	270.3709779063924	5203
382	270.8740083010972	5634
383	271.37711312393805	6165
384	271.88029234360977	5615
385	272.3835459288071	5377
386	272.8868738482251	4652
387	273.3902760705585	5771
388	273.89375256450217	6156
389	274.397303298751	6950
390	274.90092824199985	6181
391	275.4046273629436	5379
392	275.9084006302771	6342
393	276.4122480126951	5187
394	276.91616947889264	5572
395	277.4201649975645	5681
396	277.9242345374055	6452
397	278.4283780671105	5274
398	278.9325955553744	5649
399	279.4368869708921	5580
400	279.9412522823584	5339
401	280.44569145846816	5500
402	280.9502044679163	5783
403	281.4547912793976	5262
404	281.95945186160696	5420
405	282.46418618323924	5238
406	282.9689942129893	4840
407	283.473875919552	5488
408	283.9788312716222	5434
409	284.48386023789476	5304
410	284.9889627870645	6164
411	285.49413888782635	5601
412	285.9993885088752	5543
413	286.50471161890573	5749
414	287.010108186613	6329
415	287.51557818069176	6162
416	288.0211215698369	6296
417	288.5267383227433	5743
418	289.03242840810583	4987
419	289.53819179461925	5454
420	290.04402845097854	5383
421	290.5499383458785	5283
422	291.055921448014	5582
423	291.56197772607993	7116
424	292.06810714877105	6973
425	292.57430968478235	5512
426	293.08058530280863	5276
427	293.58693397154474	6694
428	294.0933556596856	6002
429	294.59985033592596	5004
430	295.1064179689607	4717
431	295.61305852748484	9004
432	296.1197719801931	8249
433	296.62655829578034	6294
434	297.13341744294144	5158
435	297.6403493903713	5386
436	298.1473541067647	6795
437	298.6544315608166	6612
438	299.16158172122175	5740
439	299.66880455667507	5847
440	300.17610003587146	5719
441	300.6834681275057	4828
442	301.1909088002727	4234
443	301.69842202286736	5316
444	302.2060077639844	6459
445	302.71366599231885	5880
446	303.22139667656546	5189
447	303.7291997854191	5762
448	304.23707528757467	6127
449	304.74502315172697	5014
450	305.25304334657096	4633
451	305.7611358408014	5951
452	306.2693006031132	5909
453	306.7775376022012	5694
454	307.28584680676033	4819
455	307.79422818548534	5400
456	308.30268170707114	5542
457	308.8112073402126	5021
458	309.31980505360457	5850
459	309.82847481594195	6616
460	310.33721659591953	7334
461	310.84603036223217	5366
462	311.35491608357484	4481
463	311.86387372864226	6104
464	312.3729032661294	6942
465	312.8820046647311	5604
466	313.3911778931421	4527
467	313.9004229200574	5490
468	314.40973971417185	5522
469	314.91912824418023	4432
470	315.42858847877744	5190
471	315.9381203866584	5471
472	316.4477239365179	6373
473	316.9573990970508	5796
474	317.467145836952	5494
475	317.9769641249163	5544
476	318.48685392963864	6463
477	318.9968152198138	5095
478	319.5068479641367	5326
479	320.01695213130216	5667
480	320.5271276900051	6628
481	321.0373746089403	5424
482	321.5476928568027	4400
483	322.0580824022871	6403
484	322.5685432140884	7638
485	323.0790752609014	5608
486	323.589678511421	4467
487	324.1003529343421	6631
488	324.61109849835947	6478
489	325.1219151721681	4789
490	325.6328029244627	5443
491	326.1437617239382	6156
492	326.65479153928953	5651
493	327.16589233921144	5053
494	327.67706409239884	5117
495	328.1883067675466	5732
496	328.6996203333495	6407
497	329.21100475850255	5412
498	329.7224600117005	4732
499	330.2339860616382	5227
500	330.7455828770106	6034
501	331.2572504265124	5726
502	331.76898867883864	5680
503	332.2807976026841	6177
504	332.79267716674366	5599
505	333.30462733971217	5397
506	333.81664809028445	5100
507	334.32873938715545	7472
508	334.8409011990199	7090
509	335.35313349457283	6533
510	335.86543624250896	5253
511	336.37780941152323	6034
512	336.8902529703104	5911
513	337.40276688756546	5287
514	337.91535113198324	5084
515	338.4280056722585	5835
516	338.94073047708616	6031
517	339.4535255151611	5570
518	339.9663907551782	5286
519	340.47932616583233	5409
520	340.9923317158183	5559
521	341.5054073738309	4500
522	342.01855310856513	4873
523	342.53176888871576	5622
524	343.04505468297776	6244
525	343.5584104600458	5193
526	344.07183618861495	4301
527	344.5853318373799	5493
528	345.0988973750356	5807
529	345.61253277027697	4679
530	346.1262379917987	5779
531	346.6400130082958	6285
532	347.15385778846303	5982
533	347.6677723009953	5209
534	348.1817565145875	4533
535	348.69581039793445	5309
536	349.20993391973104	5881
537	349.7241270486721	5072
538	350.2383897534524	4851
539	350.752722002767	5275
540	351.2671237653106	5863
541	351.78159500977813	5270
542	352.29613570486447	4690
543	352.8107458192644	5572
544	353.32542532167287	6271
545	353.8401741807847	5498
546	354.3549923652947	4852
547	354.8698798438978	6372
548	355.38483658528884	6370
549	355.8998625581627	6927
550	356.4149577312142	5368
551	356.93012207313825	5445
552	357.4453555526297	6826
553	357.96065813838334	5444
554	358.4760297990941	4715
555	358.9914705034568	5538
556	359.5069802201663	6545
557	360.02255891791754	5323
558	360.53820656540535	4607
559	361.0539231313245	5500
560	361.5697085843699	5829
561	362.08556289323644	4787
562	362.601486026619	4594
563	363.11747795321236	5397
564	363.6335386417115	6341
565	364.1496680608111	5495
566	364.66586617920615	4826
567	365.1821329655915	5737
568	365.69846838866204	6736
569	366.21487241711253	4966
570	366.7313450196379	5072
571	367.247886164933	5138
572	367.7644958216927	5365
573	368.2811739586118	4795
574	368.79792054438525	3962
575	369.31473554770787	5188
576	369.8316189372745	5802
577	370.34857068178	6171
578	370.8655907499193	5375
579	371.3826791103872	5306
580	371.89983573187857	5610
581	372.41706058308824	5513
582	372.9343536327111	4821
583	373.45171484944206	6596
584	373.9691442019759	7079
585	374.48664165900743	5977
586	375.0042071892317	6119
587	375.5218407613434	6985
588	376.0395423440375	6551
589	376.5573119060088	5778
590	377.0751494159521	4642
591	377.5930548425624	6066
592	378.11102815453455	6267
593	378.62906932056325	5234
594	379.1471783093435	5005
595	379.6653550895701	5152
596	380.183599629938	5812
597	380.7019118991419	4924
598	381.22029186587685	4333
599	381.73873949883756	5094
600	382.257254766719	5645
601	382.7758376382159	4474
602	383.2944880820232	3949
603	383.8132060668358	5288
604	384.3319915613485	5572
605	384.8508445342561	4870
606	385.36976495425364	5161
607	385.8887527900359	5346
608	386.40780801029763	5162
609	386.9269305837338	4540
610	387.4461204790393	3796
611	387.96537766490883	5394
612	388.48470211003746	6501
613	389.0040937831199	5827
614	389.5235526528511	5249
615	390.04307868792586	6097
616	390.56267185703905	7004
617	391.0823321288855	6233
618	391.6020594721602	4850
619	392.12185385555784	6315
620	392.6417152477734	6851
621	393.16164361750174	5372
622	393.6816389334376	5277
623	394.20170116427596	6137
624	394.72183027871165	6449
625	395.2420262454395	5244
626	395.76228903315445	4826
627	396.2826186105512	5710
628	396.8030149463248	6196
629	397.32347800917	5218
630	397.84400776778165	5440
631	398.3646041908547	6044
632	398.88526724708396	6556
633	399.4059969051642	5503
634	399.92679313379045	4958
635	400.44765590165747	5024
636	400.9685851774601	5500
637	401.48958092989324	5020
638	402.0106431276518	5190
639	402.5317717394305	5669
640	403.05296673392434	6313
641	403.5742280798282	6266
642	404.09555574583675	5129
643	404.61694970064497	5187
644	405.13840991294774	6343
645	405.6599363514399	5580
646	406.18152898481634	4853
647	406.7031877817719	5312
648	407.22491271100137	5662
649	407.7467037411997	6197
650	408.26856084106174	4853
651	408.7904839792823	6226
652	409.3124731245563	6572
653	409.8345282455785	6329
654	410.3566493110439	5523
655	410.87883628964727	6241
656	411.4010891500835	6992
657	411.92340786104745	5739
658	412.44579239123397	4459
659	412.96824270933786	5216
660	413.4907587840541	6643
661	414.01334058407747	6901
662	414.5359880781029	5066
663	415.05870123482515	6149
664	415.58148002293916	6439
665	416.10432441113977	5550
666	416.62723436812183	5098
667	417.1502098625802	5687
668	417.6732508632097	6028
669	418.1963573387053	4943
670	418.7195292577618	4078
671	419.242766589074	5958
672	419.76606930133687	6571
673	420.2894373632452	5050
674	420.8128707434938	6252
675	421.3363694107777	6227
676	421.8599333337916	6110
677	422.38356248123046	5287
678	422.9072568217891	5232
679	423.43101632416233	6386
680	423.95484095704506	6032
681	424.4787306891322	5766
682	425.0026854891185	5081
683	425.5267053256989	5876
684	426.05079016756827	6189
685	426.57493998342136	5291
686	427.0991547419532	5128
687	427.6234344118585	5561
688	428.1477789618322	5567
689	428.6721883605692	4818
690	429.1966625767642	4397
691	429.72120157911223	5093
692	430.2458053363081	5632
693	430.7704738170466	5005
694	431.2952069900227	4849
695	431.82000482393113	5291
696	432.34486728746685	5893
697	432.8697943493247	5375
698	433.3947859781995	5017
699	433.9198421427862	5868
700	434.44496281177953	5572
701	434.9701479538745	5167
702	435.49539753776594	5339
703	436.02071153214854	6794
704	436.5460899057174	6392
705	437.0715326271672	4491
706	437.5970396651929	4411
707	438.1226109884892	5267
708	438.6482465657512	6360
709	439.17394636567366	6008
710	439.6997103569514	5154
711	440.2255385082793	5253
712	440.75143078835225	6038
713	441.27738716586515	5207
714	441.80340760951265	4525
715	442.3294920879899	4948
716	442.8556405699915	6791
717	443.3818530242125	6153
718	443.90812941934763	5152
719	444.4344697240919	5597
720	444.96087390714007	6207
721	445.48734193718695	4788
722	446.0138737829275	4416
723	446.5404694130565	5313
724	447.0671287962689	5985
725	447.5938519012595	4764
726	448.1206386967231	4932
727	448.64748915135476	5467
728	449.1744032338491	6116
729	449.7013809129012	5548
730	450.2284221572057	6282
731	450.7555269354577	6205
732	451.2826952163518	6702
733	451.80992696858306	5666
734	452.3372221608463	5588
735	452.86458076183635	6812
736	453.392002740248	6612
737	453.9194880647762	4782
738	454.4470367041159	4325
739	454.97464862696177	5173
740	455.5023238020088	5620
741	456.03006219795174	5978
742	456.5578637834856	5198
743	457.0857285273051	6396
744	457.6136563981052	6980
745	458.1416473645807	5117
746	458.66970139542644	4485
747	459.1978184593374	4998
748	459.72599852500827	5879
749	460.254241561134	5562
750	460.7825475364095	4982
751	461.3109164195296	5985
752	461.83934817918913	5927
753	462.3678427840829	5332
754	462.89640020290585	4365
755	463.4250204043529	4764
756	463.9537033571187	5386
757	464.4824490298983	4933
758	465.01125739138655	5211
759	465.54012841027816	6120
760	466.06906205526815	6537
761	466.5980582950514	4833
762	467.1271170983226	4734
763	467.65623843377676	5357
764	468.18542227010863	5255
765	468.71466857601314	5323
766	469.24397732018514	5980
767	469.7733484713195	5932
768	470.302781998111	5853
769	470.83227786925465	4940
770	471.3618360534452	4751
771	471.8914565193775	6365
772	472.4211392357464	5935
773	472.9508841712469	6252
774	473.4806912945738	5479
775	474.0105605744218	5269
776	474.540491979486	5930
777	475.070485478461	5059
778	475.60054104004195	4046
779	476.1306586329236	4868
780	476.66083822580066	5639
781	477.19107978736815	5134
782	477.72138328632093	4709
783	478.2517486913537	5196
784	478.78217597116156	5627
785	479.3126650944392	5485
786	479.84321602988155	5028
787	480.37382874618345	7306
788	480.90450321203974	7282
789	481.43523939614533	4932
790	481.9660372671951	4813
791	482.4968967938837	5987
792	483.02781794490625	6533
793	483.5588006889575	5153
794	484.0898449947324	4801
795	484.6209508309256	5391
796	485.1521181662322	5667
797	485.68334696934687	4924
798	486.21463720896463	4486
799	486.7459888537802	6579
800	487.27740187248855	5625
801	487.8088762337844	4646
802	488.3404119063628	4549
803	488.8720088589185	4982
804	489.4036670601464	5336
805	489.9353864787413	5066
806	490.46716708339807	4715
807	490.9990088428117	5882
808	491.5309117256769	6799
809	492.0628757006885	5455
810	492.59490073654143	4288
811	493.1269868019307	5004
812	493.65913386555087	5830
813	494.1913418960971	5569
814	494.723610862264	5624
815	495.25594073274664	6439
816	495.78833147623965	6175
817	496.3207830614381	5955
818	496.8532954570367	4956
819	497.38586863173055	5697
820	497.9185025542141	6294
821	498.45119719318257	5827
822	498.98395251733075	5048
823	499.51676849535346	5763
824	500.0496450959455	5769
825	500.5825822878017	5311
826	501.1155800396171	5291
827	501.64863832008643	6142
828	502.18175709790466	6462
829	502.7149363417665	6928
830	503.24817602036694	5486
831	503.7814761024007	6071
832	504.31483655656274	5531
833	504.84825735154794	5637
834	505.38173845605104	5017
835	505.9152798387671	6092
836	506.4488814683908	6510
837	506.98254331361716	5224
838	507.5162653431408	5357
839	508.0500475256568	5785
840	508.58388982985997	6794
841	509.11779222444505	5384
842	509.6517546781071	4525
843	510.18577715954086	5374
844	510.7198596374412	6002
845	511.25400208050297	6857
846	511.788204457421	6322
847	512.3224667368903	6661
848	512.8567888876055	5893
849	513.3911708782616	5446
850	513.9256126775537	4443
851	514.4601142541761	4929
852	514.9946755768241	5526
853	515.5292966141924	4713
854	516.0639773349759	4594
855	516.5987177078695	5342
856	517.1335177015679	5689
857	517.6683772847663	4859
858	518.2032964261591	4599
859	518.7382750944415	5497
860	519.2733132583082	6663
861	519.8084108864541	6334
862	520.3435679475741	5530
863	520.8787844103631	5634
864	521.4140602435158	5953
865	521.9493954157272	5915
866	522.4847898956921	5734
867	523.0202436521054	6210
868	523.5557566536619	6462
869	524.0913288690565	5666
870	524.626960266984	5620
871	525.1626508161395	5529
872	525.6984004852175	6126
873	526.234209242913	6171
874	526.770077057921	5667
875	527.3060038989362	5750
876	527.8419897346537	6607
877	528.3780345337678	5245
878	528.9141382649741	5247
879	529.450300896967	5530
880	529.9865223984414	5773
881	530.5228027380922	4969
882	531.0591418846143	4524
883	531.5955398067026	5240
884	532.1319964730519	5567
885	532.6685118523569	5369
886	533.2050859133127	4864
887	533.7417186246141	5406
888	534.2784099549561	6316
889	534.8151598730332	5449
890	535.3519683475405	4907
891	535.8888353471729	5356
892	536.4257608406251	6427
893	536.9627447965921	5949
894	537.4997871837686	5512
895	538.0368879708495	5972
896	538.57404712653	6563
897	539.1112646195045	5615
898	539.6485404184681	5337
899	540.1858744921155	5247
900	540.7232668091418	5496
901	541.2607173382416	5545
902	541.79822604811	5648
903	542.3357929074417	6871
904	542.8734178849315	6286
905	543.4111009492746	5764
906	543.9488420691655	5490
907	544.4866412132991	6343
908	545.0244983503704	6029
909	545.5624134490743	5849
910	546.1003864781055	4883
911	546.6384174061589	5840
912	547.1765062019294	6166
913	547.7146528341118	5831
914	548.2528572714011	5429
915	548.791119482492	5599
916	549.3294394360795	5341
917	549.8678171008582	5993
918	550.4062524455235	5111
919	550.9447454387696	5531
920	551.4832960492919	6063
921	552.0219042457849	5254
922	552.5605699969435	5044
923	553.0992932714628	6179
924	553.6380740380374	6056
925	554.1769122653624	5232
926	554.7158079221324	4542
927	555.2547609770425	5453
928	555.7937713987874	5500
929	556.332839156062	4462
930	556.8719642175612	4623
931	557.4111465519798	5795
932	557.9503861280127	5981
933	558.4896829143548	5289
934	559.0290368797008	5004
935	559.5684479927459	6247
936	560.1079162221845	6880
937	560.6474415367118	6255
938	561.1870239050226	5169
939	561.7266632958116	6256
940	562.2663596777738	6035
941	562.8061130196041	4652
942	563.3459232899972	4760
943	563.8857904576481	5591
944	564.4257144912517	6858
945	564.9656953595028	6395
946	565.5057330310962	5023
947	566.0458274747266	5310
948	566.5859786590893	6725
949	567.1261865528788	5893
950	567.66645112479	5656
951	568.206772343518	6098
952	568.7471501777575	6259
953	569.2875845962033	5013
954	569.8280755675503	5262
955	570.3686230604933	5577
956	570.9092270437275	5564
957	571.4498874859472	4977
958	571.9906043558477	4676
959	572.5313776221238	5210
960	573.0722072534702	5234
961	573.6130932185819	4820
962	574.1540354861536	4611
963	574.6950340248803	5128
964	575.2360888034568	6303
965	575.7771997905782	5167
966	576.3183669549388	5768
967	576.859590265234	6395
968	577.4008696901585	5879
969	577.9422051984069	6602
970	578.4835967586746	5654
971	579.0250443396559	5606
972	579.566547910046	7146
973	580.1081074385396	5206
974	580.6497228938317	5498
975	581.1913942446171	5755
976	581.7331214595906	5600
977	582.2749045074471	5588
978	582.8167433568815	5339
979	583.3586379765886	5996
980	583.9005883352633	5521
981	584.4425944016004	4336
982	584.9846561442948	4884
983	585.5267735320415	5187
984	586.0689465335352	5603
985	586.6111751174707	5055
986	587.153459252543	4922
