Index,Wavelength,Intensity,Weak signal flag
297,241.16744692880627,49.936421771642244,True
298,241.4110980354452,65.96409991642554,True
299,241.65479124219348,43.99176833331808,True
300,241.89852652467982,-6.980572984570244,True
301,242.14230385853284,7.047075955878199,True
302,242.3861232193812,28.07471514778922,True
303,242.62998458285352,-8.897655415703412,True
304,242.87388792457847,19.12996425854203,True
305,243.1178332201847,6.15757416367569,True
306,243.3618204453008,2.1851742928552085,True
307,243.6058495755555,-19.787235360753357,True
308,243.84992058657738,-3.7596548039762183,True
309,244.0940334539951,-12.732084043631403,True
310,244.33818815343733,23.29547691347102,True
311,244.58238466053268,-9.676971939470604,True
312,244.8266229509098,-76.64943060925066,True
313,245.07090300019738,-57.62189910265465,True
314,245.315224784024,1.4056225735391763,True
315,245.55958827801834,-4.56686558743877,True
316,245.80399345780904,17.460636407649417,True
317,246.04844029902478,35.488128552050284,True
318,246.29292877729415,32.51561083901788,True
319,246.53745886824584,14.543083261814445,True
320,246.78203054750844,-20.429454186289604,True
321,247.02664379071064,20.597998487984114,True
322,247.27129857348106,-24.37455872207829,True
323,247.51599487144836,7.652874176818159,True
324,247.7607326602412,-15.31970282202451,True
325,248.00551191548817,-6.292289725295859,True
326,248.250332612818,-5.264886539677036,True
327,248.49519472785926,-22.23749327184146,True
328,248.7400982362406,-48.21010992845481,True
329,248.98504311359073,-25.182736516174373,True
330,249.23002933553826,-46.155373041649,True
331,249.47505687771184,1.871980488479494,True
332,249.72012571574004,24.899324067577936,True
333,249.96523582525163,4.926657689021567,True
334,250.21038718187515,2.9539813461929043,True
335,250.4555797612393,-58.018704967517124,True
336,250.70081353897274,-33.9914012587094,True
337,250.94608849070406,-31.964107533977085,True
338,251.19140459206193,30.063176200095086,True
339,251.43676181867502,21.090449936929872,True
340,251.68216014617195,16.117713669958448,True
341,251.92759955018136,-45.8550326073796,True
342,252.17308000633193,22.172211098362368,True
343,252.41860149025226,36.19944478064008,True
344,252.664163977571,48.22666843291654,True
345,252.90976744391685,9.2538820486634,True
346,253.1554118649184,15.281085621359807,True
347,253.40109721620428,34.308279144493326,True
348,253.64682347340317,12.335462611559478,True
349,253.89259061214375,-23.63736398393803,True
350,254.13839860805462,-7.610200648487989,True
351,254.38424743676438,2.4169526114294513,True
352,254.63013707390178,101.4440957893421,True
353,254.87606749509538,24.471228878785496,True
354,255.12203867597387,17.498351873303818,True
355,255.3680505921659,30.525464766448522,True
356,255.61410321930006,-21.447432448220297,True
357,255.86019653300502,2.5796602228651864,True
358,256.1063305089095,18.606742773281212,True
359,256.352505122642,71.63381519661175,True
360,256.5987203498313,63.660877486448726,True
361,256.844976166106,40.68792963639271,True
362,257.0912725470947,-20.285028359948456,True
363,257.33760946842614,6.742003491041487,True
364,257.58398690572886,20.769025182987207,True
365,257.83040483463157,-7.203963290479123,True
366,258.0768632307629,14.823038064283082,True
367,258.32336206975145,-12.14997075907786,True
368,258.569901327226,6.877010233094779,True
369,258.81648097881504,-55.09601896553454,True
370,259.06310100014724,-35.06905836129317,True
371,259.3097613668514,-57.04210796050029,True
372,259.55646205455594,20.984832230532902,True
373,259.8032030388896,62.011762205503146,True
374,260.0499842954811,-4.961318041884624,True
375,260.29680579995903,-45.93440851791752,True
376,260.543667527952,-0.9075092288742326,True
377,260.7905694550887,15.11937981897404,True
378,261.03751155699774,22.14625861936429,True
379,261.28449380930783,-2.8268728339580775,True
380,261.5315161876475,3.199985452760302,True
381,261.7785786676455,15.226833473280522,True
382,262.02568122493045,33.25367122137209,True
383,262.27282383513096,-32.71950130918776,True
384,262.5200064738757,-66.6926841246136,True
385,262.7672291167934,-44.66587723111161,True
386,263.0144917395125,-6.639080634880202,True
387,263.2617943176618,6.3877056578901374,True
388,263.5091368268699,-9.585518358982654,True
389,263.7565192427655,9.441247308326865,True
390,264.00394154097717,32.468002653652775,True
391,264.2514036971336,-5.505252329163113,True
392,264.4989056868634,-1.478517646270575,True
393,264.7464474857953,-0.45179330381188265,True
394,264.99402906955777,-13.425079307920896,True
