Index	Intensity	Intensity
256	227.07830874715637	2059
257	227.3398667439406	2060
258	227.601437075628	2062
259	227.8630197561049	2046
260	228.12461479925747	2058
261	228.38622221897202	2058
262	228.6478420291348	2064
263	228.90947424363208	2070
264	229.17111887635002	2060
265	229.432775941175	2057
266	229.69444545199323	2067
267	229.95612742269097	2064
268	230.21782186715444	2066
269	230.47952879926996	2062
270	230.74124823292374	2070
271	231.00298018200203	2072
272	231.26472466039112	2064
273	231.52648168197726	2063
274	231.7882512606467	2068
275	232.05003341028566	2066
276	232.31182814478046	2071
277	232.5736354780173	2068
278	232.8354554238825	2072
279	233.09728799626225	2075
280	233.35913320904285	2082
281	233.62099107611056	2079
282	233.8828616113516	2084
283	234.14474482865222	2081
284	234.40664074189874	2081
285	234.66854936497734	2074
286	234.93047071177432	2076
287	235.19240479617596	2080
288	235.45435163206847	2081
289	235.7163112333381	2076
290	235.97828361387116	2079
291	236.24026878755387	2080
292	236.50226676827248	2087
293	236.76427756991328	2089
294	237.02630120636246	2093
295	237.28833769150637	2096
296	237.55038703923117	2102
297	237.81244926342322	2096
298	238.07452437796866	2093
299	238.33661239675382	2101
300	238.598713333665	2110
301	238.86082720258833	2100
302	239.12295401741017	2099
303	239.3850937920167	2093
304	239.64724654029425	2096
305	239.90941227612905	2101
306	240.17159101340732	2101
307	240.43378276601538	2101
308	240.69598754783942	2111
309	240.95820537276575	2107
310	241.22043625468058	2118
311	241.4826802074702	2110
312	241.74493724502088	2115
313	242.00720738121885	2106
314	242.26949062995035	2114
315	242.53178700510168	2116
316	242.79409652055904	2110
317	243.05641919020871	2109
318	243.31875502793702	2109
319	243.5811040476301	2104
320	243.84346626317432	2112
321	244.10584168845585	2117
322	244.368230337361	2118
323	244.630632223776	2115
324	244.8930473615871	2121
325	245.15547576468055	2119
326	245.41791744694268	2123
327	245.68037242225967	2127
328	245.94284070451778	2132
329	246.2053223076033	2122
330	246.46781724540244	2131
331	246.73032553180155	2132
332	246.9928471806868	2141
333	247.25538220594444	2134
334	247.51793062146078	2131
335	247.78049244112205	2130
336	248.0430676788145	2131
337	248.3056563484244	2131
338	248.568258463838	2126
339	248.83087403894157	2133
340	249.09350308762134	2138
341	249.3561456237636	2128
342	249.61880166125457	2135
343	249.88147121398055	2134
344	250.14415429582772	2132
345	250.40685092068242	2132
346	250.66956110243086	2126
347	250.93228485495933	2136
348	251.19502219215403	2132
349	251.45777312790125	2124
350	251.7205376760873	2138
351	251.98331585059833	2138
352	252.24610766532066	2140
353	252.50891313414056	2133
354	252.77173227094423	2138
355	253.03456508961798	2132
356	253.29741160404805	2133
357	253.56027182812068	2130
358	253.82314577572214	2145
359	254.0860334607387	2138
360	254.34893489705655	2135
361	254.61185009856206	2137
362	254.8747790791414	2131
363	255.13772185268084	2131
364	255.40067843306664	2135
365	255.6636488341851	2135
366	255.9266330699224	2145
367	256.18963115416483	2130
368	256.4526431007987	2134
369	256.71566892371015	2142
370	256.97870863678554	2136
371	257.2417622539111	2136
372	257.50482978897304	2140
373	257.76791125585765	2138
374	258.03100666845125	2140
375	258.29411604064	2141
376	258.5572393863102	2152
377	258.820376719348	2150
378	259.0835280536399	2139
379	259.346693403072	2133
380	259.6098727815305	2144
381	259.8730662029017	2146
382	260.13627368107194	2142
383	260.3994952299274	2143
384	260.66273086335434	2143
385	260.925980595239	2141
386	261.18924443946776	2143
387	261.4525224099267	2144
388	261.71581452050214	2151
389	261.97912078508045	2147
390	262.2424412175477	2154
391	262.5057758317903	2149
392	262.76912464169436	2151
393	263.0324876611463	2143
394	263.2958649040322	2144
395	263.5592563842385	2145
396	263.8226621156514	2155
397	264.086082112157	2158
398	264.34951638764176	2156
399	264.61296495599186	2151
400	264.87642783109357	2146
401	265.13990502683305	2141
402	265.4033965570967	2149
403	265.6669024357707	2144
404	265.9304226767413	2146
405	266.19395729389475	2135
406	266.4575063011174	2145
407	266.7210697122954	2145
408	266.98464754131504	2151
409	267.2482398020626	2151
410	267.51184650842424	2155
411	267.77546767428635	2144
412	268.0391033135352	2140
413	268.3027534400569	2146
414	268.56641806773774	2150
415	268.8300972104641	2160
416	269.0937908821221	2166
417	269.3574990965981	2156
418	269.6212218677782	2167
419	269.88495920954887	2154
420	270.14871113579625	2158
421	270.4124776604066	2149
422	270.67625879726614	2148
423	270.94005456026116	2150
424	271.20386496327797	2153
425	271.4676900202028	2154
426	271.73152974492183	2152
427	271.9953841513214	2153
428	272.25925325328774	2158
429	272.5231370647071	2151
430	272.78703559946575	2155
431	273.0509488714499	2155
432	273.3148768945459	2170
433	273.5788196826399	2164
434	273.8427772496182	2160
435	274.10674960936717	2157
436	274.37073677577285	2150
437	274.63473876272167	2154
438	274.8987555840998	2157
439	275.1627872537935	2151
440	275.42683378568904	2152
441	275.6908951936727	2151
442	275.9549714916308	2160
443	276.21906269344936	2154
444	276.4831688130149	2167
445	276.7472898642135	2161
446	277.0114258609315	2153
447	277.2755768170552	2148
448	277.5397427464707	2158
449	277.80392366306444	2151
450	278.06811958072257	2151
451	278.3323305133313	2147
452	278.596556474777	2147
453	278.86079747894587	2154
454	279.1250535397242	2165
455	279.38932467099823	2154
456	279.6536108866542	2152
457	279.91791220057826	2146
458	280.18222862665687	2152
459	280.4465601787762	2149
