Index,Wavelength,LHC reference intensity,RHC reference intensity,LHC intensity,RHC intensity,Reference delta absorbance,Reference ellipticity,Delta absorbance,Ellipticity,g-factor,Average absorbace,Weak signal flag
375,260.29680579995903,455.6049515905563,463.6049515905563,440.6049515905563,449.6049515905563,0.007559630435224465,249.3325017156777,0.0012220816107263634,40.30682027567687,0.08774265936050084,0.013928021097529084,True
376,260.543667527952,465.6367049470689,473.6367049470689,449.6367049470689,457.6367049470689,0.0073981437902134965,244.00633272643125,0.00026094963394068024,8.606667430335534,0.01733311528315015,0.015054975962362308,True
377,260.7905694550887,459.66843774469294,467.66843774469294,444.66843774469294,451.66843774469294,0.007493376228471752,247.14729871397157,-0.0007099374066575738,-23.415227924196444,-0.048087829783637195,0.014763348852543635,True
378,261.03751155699774,458.70014997928274,466.70014997928274,442.70014997928274,450.70014997928274,0.007509058319070698,247.66452702488846,0.0002689751614487366,8.871366196805411,0.017597644295251617,0.015284725440286024,True
379,261.28449380930783,450.7318416467115,457.7318416467115,435.7318416467115,443.7318416467115,0.006692885133687739,220.7454198160789,0.0012084114292945803,39.85594895802453,0.08573494489443302,0.014094736175342727,True
380,261.5315161876475,452.7635127428721,460.7635127428721,438.7635127428721,445.7635127428721,0.00760665985390557,250.88363079724712,-0.000732647521410887,-24.164255244276774,-0.052304917874605755,0.01400723968570822,True
381,261.7785786676455,461.7951632636764,469.7951632636764,447.7951632636764,452.7951632636764,0.007459161318072901,246.0188190510011,-0.002636780581927762,-86.96656597179918,-0.17951483055698186,0.014688371839511005,True
382,262.02568122493045,457.82679320505645,466.82679320505645,443.82679320505645,451.82679320505645,0.008454569008179414,278.8494569674843,-0.0006961045565085523,-22.958991450328227,-0.0503120547592923,0.013835740953910979,True
383,262.27282383513096,457.8584025629625,463.8584025629625,443.8584025629625,448.8584025629625,0.005654239315444273,186.48869754927398,-0.0007893255964747693,-26.033617294339365,-0.05686207960337207,0.013881405709754595,True
384,262.5200064738757,459.8899913333653,468.8899913333653,443.8899913333653,452.8899913333653,0.008417004577961337,277.61050310035404,0.0003003656717601895,9.906691208146924,0.019724017635639482,0.01522842238882693,True
385,262.7672291167934,459.92155951225436,467.92155951225436,442.92155951225436,449.92155951225436,0.007489287540130224,247.0124451782512,-0.0006793035705005323,-22.404859616958333,-0.040685144544110104,0.016696599658483295,True
386,263.0144917395125,454.95310709563887,462.95310709563887,437.95310709563887,445.95310709563887,0.007570367812930492,249.68664300184895,0.0002912144959214512,9.60486619367515,0.017764112766663762,0.016393416307733985,True
387,263.2617943176618,451.98463407954705,460.98463407954705,436.98463407954705,444.98463407954705,0.008562778822521811,282.4184440960698,-0.0006839302714207393,-22.55745793839884,-0.045596963225554295,0.014999469768141016,True
388,263.5091368268699,464.01614046002646,471.01614046002646,448.01614046002646,456.01614046002646,0.006502702059524106,214.47278227493052,0.0011838521134082828,39.04593109765091,0.08082280486964219,0.014647500978439178,True
389,263.7565192427655,464.0476262331447,471.0476262331447,449.0476262331447,457.0476262331447,0.006502264135685424,214.45833862623695,0.0011667886017480795,38.483140616456325,0.08524946199686158,0.013686756190801935,True
390,264.00394154097717,473.0790913949879,481.0790913949879,457.0790913949879,466.0790913949879,0.007282728029894776,240.19967835301154,0.0011855372156835617,39.10150931268967,0.08261796394643824,0.014349630020562516,True
391,264.2514036971336,461.11053594166196,472.11053594166196,448.11053594166196,456.11053594166196,0.010238646999286732,337.6920991561775,-0.0025536977742503936,-84.22632033872736,-0.18644567272272344,0.013696739307262864,True
392,264.4989056868634,461.1419598692921,472.1419598692921,449.1419598692921,454.1419598692921,0.010237957459272352,337.6693566771249,-0.005429957359677239,-179.09140721871572,-0.38330941803333124,0.014165989939764718,True
393,264.7464474857953,454.1733631740228,461.1733631740228,439.1733631740228,446.1733631740228,0.006642555331666424,219.08543715470998,0.00022509241098454032,7.424020847167611,0.015552443260398934,0.014473122146517737,True
394,264.99402906955777,457.2047458520183,466.2047458520183,443.2047458520183,451.2047458520183,0.0084659604335032,279.2251701188644,-0.0006967036332190561,-22.978750259469734,-0.05028652141444303,0.013854679417513905,True
395,265.24165041377967,462.2361078994611,470.2361078994611,446.2361078994611,454.2361078994611,0.007452106440518397,245.78613436025663,0.0002648385319448986,8.734931460782263,0.017461797454702412,0.015166739428281385,True
396,265.48931149408946,468.2674493125546,477.2674493125546,453.2674493125546,460.2674493125546,0.008267845831880291,272.69093413043834,-0.0016121157035313824,-53.170964488381685,-0.10786632652247086,0.014945495554588524,True
397,265.73701228611594,463.2987700875201,472.2987700875201,450.2987700875201,456.2987700875201,0.008355667343133345,275.5874721679522,-0.0026071299357782003,-85.98862533762357,-0.1908035122369524,0.01366395149236296,True
398,265.98475276548766,464.3300702205993,472.3300702205993,448.3300702205993,455.3300702205993,0.007418785516402702,244.68714024401876,-0.0006903219148186651,-22.768267772574518,-0.04432499006687333,0.015574101963185396,True
399,266.2325329078332,459.36134970805233,467.36134970805233,442.36134970805233,449.36134970805233,0.00749834263425141,247.31110121571913,-0.0006798017972792095,-22.42129218336669,-0.04066486655936198,0.016717177622772837,True
400,266.4803526887814,457.3926085461594,464.3926085461594,442.3926085461594,446.3926085461594,0.006596156582444338,217.55510887753442,-0.0026870239302935993,-88.62369720988914,-0.16979837382071622,0.015824791897775935,True
401,266.7282120839608,455.42384673121956,461.42384673121956,439.42384673121956,443.42384673121956,0.005684268192411661,187.47911303084356,-0.0017488446134604468,-57.68057133511624,-0.10659417732685574,0.016406567950685205,True
402,266.97611106899996,461.4550642595516,467.4550642595516,445.4550642595516,450.4550642595516,0.005610452617012615,185.0445201975657,-0.000762879438635386,-25.16136742030625,-0.04856952927389966,0.015706955575650244,True
403,267.22404961952765,456.48626112749344,463.48626112749344,441.48626112749344,447.48626112749344,0.006609154014174438,217.98379149593924,-0.0007466410682630681,-24.625791833191528,-0.050164550249339086,0.014883838578277795,True
404,267.4720277111725,458.5174373314019,466.5174373314019,443.5174373314019,449.5174373314019,0.007512024841454169,247.7623691685758,-0.0016761808562076727,-55.28396788536614,-0.10967438946790108,0.015283247660095235,True
405,267.72004531956304,448.54859286765395,455.54859286765395,433.54859286765395,439.54859286765395,0.0067252108971668735,221.81159144274554,-0.000756097825276485,-24.937695557120378,-0.04990821641900782,0.015149766501944576,True
406,267.9681024203281,453.5797277326451,461.5797277326451,437.5797277326451,445.5797277326451,0.007593090663624211,250.43609038001418,0.00027513939856916095,9.074675693952628,0.01779815426140569,0.015458872562183906,True
407,268.21619898909614,451.61084192279054,458.61084192279054,436.61084192279054,443.61084192279054,0.006679957996967245,220.31905567484753,0.00022767792931775548,7.509296676426146,0.015641512480712022,0.014556004708528754,True
408,268.46433500149595,462.64193543452484,470.64193543452484,447.64193543452484,455.64193543452484,0.007445625200888525,245.57236945402462,0.0002472979500643645,8.156406200943593,0.017426906351289972,0.014190582371842436,True
409,268.7125104331561,461.67300826430164,468.67300826430164,444.67300826430164,453.67300826430164,0.0065354581823479025,215.55314805737774,0.0021667145698714965,71.46280083912964,0.1424499346581211,0.015210358467847648,True
410,268.96072525970527,464.70406040859393,471.70406040859393,448.70406040859393,457.70406040859393,0.00649314745368943,214.15765129120325,0.00213161816256928,70.30524755542416,0.1506373823450991,0.014150658550916004,True
411,269.2089794567721,458.73509186389424,467.73509186389424,442.73509186389424,450.73509186389424,0.008437990477200659,278.3026621685689,-0.0006605653967842531,-21.786835261099213,-0.04194518715720407,0.015748300140098464,True
412,269.4572729999852,459.7661026267142,469.7661026267142,445.7661026267142,450.7661026267142,0.009344727061988311,308.20874064944394,-0.004500517538622528,-148.43652828469519,-0.2870197433937454,0.015680167104213924,True
413,269.7056058649732,458.79709269358455,468.79709269358455,445.79709269358455,450.79709269358455,0.009364252484687073,308.85273013150305,-0.004520377840784398,-149.09156279534733,-0.3065990307231139,0.01474361425775902,True
414,269.9539780273649,461.82806206105556,470.82806206105556,446.82806206105556,455.82806206105556,0.008382021126603767,276.45667534113073,0.0002785967169098517,9.188705319937355,0.01961868599323368,0.014200579845456385,True
415,270.2023894627887,475.85901072569686,481.85901072569686,458.85901072569686,466.85901072569686,0.00544168727118764,179.47828435601127,0.002064793688495932,68.10123593881025,0.13982830462506896,0.014766636082961901,True
416,270.4508401468734,473.88993868409716,478.88993868409716,455.88993868409716,463.88993868409716,0.004558224612265729,150.33982887080683,0.0029967209937859316,98.83815733147708,0.19561965591344202,0.015319120053620398,True
417,270.6993300552477,468.9208459328647,475.9208459328647,452.9208459328647,460.9208459328647,0.006435188079366254,212.24602929834268,0.0011688524122793007,38.551209425801716,0.08065053728340606,0.014492803788423037,True
418,270.9478591635401,473.95173246862646,480.95173246862646,458.95173246862646,466.95173246862646,0.006367378361828463,210.00952228133946,0.0011375990963137178,37.52040937236259,0.08490621410508872,0.013398301977116861,True
419,271.1964274473793,474.98259828802907,481.98259828802907,458.98259828802907,466.98259828802907,0.006353659687127726,209.5570515537467,0.0011508174092123144,37.956377115985475,0.08044259589659236,0.014306070016582647,True
420,271.445034882394,469.0134433877388,477.0134433877388,452.0134433877388,460.0134433877388,0.007345327549566733,242.2643420928264,0.00027384468742082564,9.031973398862931,0.017226167712502103,0.015897017374449426,True
421,271.69368144421276,463.0442677644405,472.0442677644405,448.0442677644405,455.0442677644405,0.008360215935000132,275.7374942886296,-0.0016274934189210053,-53.67815386511376,-0.10767168388846977,0.01511533357838837,True
422,271.9423671084643,465.0750714148385,474.0750714148385,451.0750714148385,459.0750714148385,0.008324057714778501,274.54492018296463,-0.0006891738160652505,-22.730401062441246,-0.050604510951904325,0.013618821782908977,True
423,272.1910918507771,468.10585433565666,477.10585433565666,452.10585433565666,459.10585433565666,0.008270672972274254,272.7841791631378,-0.0015979729862949637,-52.704507946646174,-0.10048293934902834,0.015902928364230975,True
424,272.4398556467801,472.1366165236377,482.1366165236377,455.1366165236377,465.1366165236377,0.00910243240610771,300.21735360735295,0.0003363203677047514,11.092552655356428,0.021343176572472953,0.015757746582976576,True
425,272.6886584721017,464.16735797554406,473.16735797554406,447.16735797554406,459.16735797554406,0.008340180713132193,275.0766905583989,0.0031607322559598656,104.24759350137606,0.2161312114504055,0.014624136119669798,True
426,272.9375003023706,463.198078688157,472.198078688157,448.198078688157,458.198078688157,0.008357466357923598,275.6468074571731,0.0012258069273719148,40.42968904907491,0.08958052364982978,0.013683855345204204,True
427,273.18638111321553,463.2287786582772,471.2287786582772,448.2287786582772,457.2287786582772,0.007436272976580699,245.2639134384486,0.0011975476495826674,39.497638668008534,0.08743124414045678,0.013697021715244357,True
428,273.43530088026506,463.2594578827245,471.2594578827245,448.2594578827245,457.2594578827245,0.007435784703458025,245.24780916453733,0.0011974508518420232,39.49444607505819,0.08743001183637225,0.013696107625869782,True
429,273.68425957914786,465.2901163583383,474.2901163583383,452.2901163583383,458.2901163583383,0.008320247170481366,274.41924042247314,-0.0025968534247206732,-85.64968440223828,-0.19087273239568187,0.013605156651382552,True
