Index,Wavelength,Reference intensity,Sample intensity,Absorbance,Weak signal flag
52,182.80208073305528,119.13976935742153,109.13976935742153,0.038073723349819434,True
53,183.0346828821131,121.17854099647866,111.17854099647866,0.037404748772609644,True
54,183.26733310226223,124.2172963357607,118.2172963357607,0.021501049647268195,True
55,183.50003136913136,120.25603536429458,108.25603536429458,0.045654763819511245,True
56,183.7327776583491,128.29475807112408,114.29475807112408,0.05018259942845295,True
57,183.96557194554416,122.33346444531003,112.33346444531003,0.037036121945236325,True
58,184.1984142063451,125.3721544759303,117.3721544759303,0.028636012585560814,True
59,184.4313044163806,126.41082815208074,112.41082815208074,0.05097612916401275,True
60,184.66424255127936,131.44948546287355,121.44948546287355,0.03436321127436676,True
61,184.89722858666994,125.48812639743846,116.48812639743846,0.03232097500636239,True
62,185.13026249818105,132.52675094492247,119.52675094492247,0.04483843645456204,True
63,185.36334426144128,126.5653590944894,114.5653590944894,0.04326153495979643,True
64,185.59647385207933,131.60395083532103,121.60395083532103,0.03432124215505116,True
65,185.8296512457238,131.6425261566153,118.6425261566153,0.045155822414141296,True
66,186.06287641800333,131.6810850475881,118.68108504758811,0.04514188823309114,True
67,186.29614934454662,134.7196274974724,117.7196274974724,0.058581994140907194,True
68,186.52947000098226,135.7581534955184,121.7581534955184,0.047267869075010786,True
69,186.76283836293894,135.79666303099293,126.79666303099293,0.029781273878508187,True
70,186.99625440604527,138.835156093181,128.835156093181,0.032465064914513536,True
71,187.22971810592992,134.8736326713838,123.8736326713838,0.036948181163978876,True
72,187.4632294382215,136.91209275492065,125.91209275492065,0.03637436657390134,True
73,187.6967883785487,141.9505363331275,129.9505363331275,0.038358961498975865,True
74,187.93039490254014,137.9889633953576,127.98896339535759,0.03267183048459278,True
75,188.16404898582445,140.02737393098164,123.02737393098164,0.05621119022819144,True
76,188.3977506040303,142.06576792938722,128.06576792938722,0.04505638519702299,True
77,188.63149973278635,145.10414537997963,128.10414537997963,0.05411663617003466,True
78,188.86529634772123,140.14250627218053,125.14250627218053,0.04916503154257856,True
79,189.09914042446354,141.18085059543,123.18085059543,0.059232595453156366,True
80,189.333031938642,144.21917833918405,127.21917833918405,0.05447043061843356,True
81,189.5669708658852,140.2574894929171,127.2574894929171,0.04224270975585805,True
82,189.8009571818218,149.29578404611993,130.29578404611993,0.059117180322000334,True
83,190.03499086208046,141.33406198830085,130.33406198830085,0.0351889102252884,True
84,190.2690718822898,145.37232330898541,129.37232330898541,0.0506403538777709,True
85,190.5032002180785,147.4105679977165,130.4105679977165,0.05321583313973336,True
86,190.73737584507518,156.448796044054,140.448796044054,0.046854204678132894,True
87,190.97159873890848,154.48700743757536,137.48700743757536,0.05063030140439556,True
88,191.20586887520705,158.5252021678748,142.5252021678748,0.04620665000621907,True
89,191.44018622959956,155.5633802245643,137.5633802245643,0.053404532509543454,True
90,191.67455077771461,162.60154159727267,139.60154159727267,0.06623444459148686,True
91,191.9089624951809,160.63968627564623,139.63968627564623,0.06084398287535476,True
92,192.14342135762703,170.6778142493481,146.6778142493481,0.06581264291391857,True
93,192.37792734068165,167.71592550805917,146.71592550805917,0.058097045535124056,True
94,192.61248041997345,172.7540200414776,152.7540200414776,0.05343551390329074,True
95,192.84708057113102,171.7920978393181,151.7920978393181,0.053754019939638804,True
96,193.08172776978301,176.83015889131343,156.83015889131343,0.05212675470552527,True
97,193.31642199155812,177.8682031872131,155.8682031872131,0.05734078888507597,True
98,193.55116321208493,176.9062307167842,157.9062307167842,0.0493438623424282,True
99,193.7859514069921,179.94424146981055,161.94424146981055,0.045772443364732664,True
100,194.0207865519083,186.98223543609402,169.98223543609402,0.04139681126609254,True
101,194.25566862246217,190.0202126054528,168.0202126054528,0.05343826975895316,True
102,194.49059759428232,195.0581729677233,172.0581729677233,0.05448884508423256,True
103,194.72557344299744,194.0961165127585,168.0961165127585,0.06245916593770688,True
104,194.96059614423615,198.1340432304287,170.1340432304287,0.06616787895148825,True
105,195.19566567362713,197.17195311062187,171.17195311062187,0.061412532322915,True
106,195.43078200679898,199.20984614324288,173.20984614324288,0.060738224124613605,True
107,195.66594511938035,196.24772231821385,170.24772231821385,0.06172331459957127,True
108,195.9011549869999,200.28558162547438,178.28558162547438,0.05053346378040971,True
109,196.13641158528628,197.3234240549814,171.3234240549814,0.061361897368238674,True
110,196.37171488986812,204.3612495967086,175.3612495967086,0.06646491804585014,True
111,196.6070648763741,197.3990582406475,176.3990582406475,0.04884881419854785,True
112,196.8424615204328,203.43684997680657,182.43684997680657,0.047317057647046856,True
113,197.07790479767291,201.47462479521164,182.47462479521164,0.04301787633534301,True
114,197.3133946837231,202.512382685906,181.512382685906,0.04754532570103683,True
115,197.54893115421194,204.5501236389498,178.5501236389498,0.0590395910800767,True
116,197.78451418476814,206.58784764442066,178.58784764442066,0.06325286777925236,True
117,198.02014375102033,204.62555469241374,180.62555469241374,0.05418067589300335,True
118,198.25581982859714,216.66324477304124,190.66324477304124,0.05551826317929394,True
119,198.49154239312722,208.7009178764324,187.7009178764324,0.046057962746782456,True
120,198.72731142023923,206.73857399273425,185.73857399273425,0.04651940941252447,True
121,198.9631268855618,207.77621311211078,183.77621311211078,0.053306528418914666,True
122,199.19898876472357,210.81383522474312,189.81383522474312,0.04557124494854547,True
123,199.4348970333532,203.85144032082985,185.85144032082985,0.0401478531627578,True
124,199.67085166707932,214.8890283905871,181.8890283905871,0.07240773918366698,True
125,199.9068526415306,215.92659942424802,183.92659942424802,0.06966160386108498,True
126,200.14289993233567,220.96415341206307,187.96415341206307,0.07024679165561078,True
127,200.37899351512317,217.00169034429973,189.00169034429973,0.05999742849688637,True
128,200.61513336552173,219.03921021124324,193.03921021124324,0.05487633280033446,True
129,200.85131945916004,222.07671300319612,193.07671300319612,0.060773124104729785,True
130,201.0875517716667,225.11419871047747,194.11419871047747,0.06434558475076702,True
131,201.32383027867039,220.1516673234246,191.1516673234246,0.06134388843465557,True
132,201.56015495579976,222.1891188323916,198.1891188323916,0.04964297986278313,True
133,201.7965257786834,224.22655322774995,195.22655322774995,0.06014815430205314,True
134,202.03294272295,225.2639704998885,200.2639704998885,0.051088912332634344,True
135,202.2694057642282,219.30137063921302,195.30137063921302,0.05033605482891254,True
136,202.50591487814663,224.3387536361472,199.3387536361472,0.051312564214080314,True
137,202.74247004033396,229.3761194811318,199.3761194811318,0.06087506225909913,True
138,202.97907122641882,233.41346816462442,201.41346816462442,0.0640374039127514,True
139,203.21571841202984,230.45079967710035,198.45079967710035,0.06492536620995341,True
140,203.4524115727957,230.48811400905242,202.48811400905242,0.05624899892197118,True
141,203.689150684345,234.52541115099052,203.52541115099052,0.06157126525150294,True
142,203.92593572230646,235.56269109344157,206.56269109344157,0.05705462416612756,True
143,204.16276666230863,234.59995382695,205.59995382695,0.05730490951273333,True
144,204.39964347998023,232.63719934207802,206.63719934207802,0.05147065386008032,True
145,204.63656615094988,236.67442762940414,208.67442762940414,0.05468210454435591,True
146,204.87353465084618,242.7116386795251,211.7116386795251,0.059345868755701456,True
147,205.11054895529784,240.74883248305423,208.74883248305423,0.06194013449552607,True
148,205.3476090399335,240.78600903062306,208.78600903062306,0.06192985568400217,True
149,205.58471488038177,237.8231683128795,208.8231683128795,0.056475479853154896,True
150,205.8218664522713,236.86031032048913,213.86031032048913,0.04436210126343783,True
151,206.05906373123076,236.89743504413514,207.89743504413514,0.056711227306481864,True
152,206.2963066928888,241.93454247451768,216.93454247451768,0.04736916946323336,True
153,206.53359531287404,246.97163260235402,216.97163260235402,0.05624411579940232,True
154,206.7709295668151,255.00870541837912,221.00870541837912,0.06214562585824296,True
155,207.00830943034072,249.04576091334548,218.04576091334548,0.05773150601264878,True
156,207.24573487907944,248.08279907802194,224.08279907802194,0.044188132593554225,True
157,207.48320588865994,243.119819903196,218.119819903196,0.047125234930613595,True
158,207.7207224347109,254.1568233796711,223.1568233796711,0.056491603119338804,True
159,207.9582844928609,254.19380949826905,220.19380949826905,0.06235986466281943,True
160,208.19589203873866,255.23077824982852,220.23077824982852,0.06405503122779514,True
161,208.43354504797279,257.26772962520545,222.26772962520545,0.0635089005205766,True
162,208.67124349619192,257.3046636152733,225.30466361527328,0.05767747647160159,True
163,208.9089873590247,249.34158021092276,225.34158021092276,0.04395337201879906,True
164,209.1467766120998,262.37847940306165,230.37847940306165,0.05648630339080082,True
165,209.38461123104585,260.41536118261547,230.41536118261547,0.053155169502645275,True
166,209.6224911914915,262.4522255405268,229.4522255405268,0.05835798541592599,True
167,209.86041646906537,260.4890724677557,225.4890724677557,0.06266400916374774,True
168,210.09838703939613,267.5259019552791,226.5259019552791,0.07224796863779902,True
169,210.3364028781124,267.56271399409206,230.56271399409206,0.06463651686666382,True
170,210.57446396084288,273.5995085752061,234.59950857520607,0.06678821494550001,True
171,210.81257026321617,273.6362856896508,229.63628568965078,0.0761331730784669,True
172,211.0507217608609,277.6730453284724,233.67304532847243,0.07492510483657962,True
173,211.28891842940578,267.709787482735,233.709787482735,0.05898734880459508,True
174,211.52716024447938,273.74651214351957,233.74651214351957,0.06860345520155169,True
175,211.7654471817104,270.7832193019251,232.7832193019251,0.06567007717891007,True
176,212.00377921672748,273.819908949067,241.81990894906698,0.05397296839978721,True
177,212.24215632515921,271.8565810760788,238.85658107607878,0.05620263917421289,True
178,212.48057848263431,277.89323567411066,238.89323567411066,0.0656741227866199,True
179,212.71904566478136,276.92987273433073,237.92987273433073,0.06592083380403478,True
180,212.95755784722905,279.96649224792395,243.96649224792395,0.05977587402679778,True
181,213.19611500560603,277.0030942060928,240.00309420609278,0.062267779460586564,True
182,213.4347171155409,282.0396786000574,246.0396786000574,0.059305060066323606,True
183,213.67336415266234,279.07624542105464,245.07624542105464,0.05642165322391798,True
184,213.91205609259902,283.112794660339,251.11279466033898,0.052090655410883084,True
185,214.1507929109795,282.14932630918224,246.14932630918224,0.059280366156449854,True
186,214.38957458343248,292.18584035887375,249.18584035887375,0.06913580522467513,True
187,214.62840108558663,286.22233680071986,250.22233680071986,0.05837744749576882,True
188,214.86727239307055,292.2588156260442,253.25881562604422,0.06220304843882152,True
189,215.1061884815129,291.295276826188,251.295276826188,0.06414911689893323,True
190,215.34514932654236,290.33172039250985,252.33172039250985,0.060922638851103786,True
191,215.5841549037875,285.3681463163855,249.3681463163855,0.058564517218640734,True
192,215.823205188877,293.4045545892077,257.4045545892077,0.05685062405078529,True
193,216.06230015743955,289.4409452023874,256.4409452023874,0.052572598798007686,True
194,216.30143978510375,294.4773181473522,256.4773181473522,0.06000288542873342,True
195,216.54062404749823,292.51367341554715,254.51367341554715,0.06043505258133712,True
196,216.77985292025167,304.5500109984346,259.5500109984346,0.06943756790332889,True
197,217.01912637899272,292.58633088749457,257.58633088749457,0.05533121983106115,True
198,217.25844439934997,299.6226330742238,264.6226330742238,0.05394762978001481,True
199,217.49780695695213,295.6589175501372,259.6589175501372,0.05638774025221263,True
200,217.73721402742783,301.69518430676635,261.69518430676635,0.06177264710972427,True
201,217.97666558640566,299.7314333356601,260.7314333356601,0.06053889839655094,True
202,218.21616160951436,303.7676646283853,266.7676646283853,0.05640835548823118,True
203,218.45570207238248,300.80387817652536,264.80387817652536,0.0553590899277313,True
204,218.69528695063875,304.8400739716817,271.8400739716817,0.04975857863647633,True
205,218.93491621991174,302.8762520054727,266.8762520054727,0.05495529260676375,True
206,219.17458985583013,307.9124122695339,270.9124122695339,0.055598292758484484,True
207,219.41430783402257,309.94855475551867,265.94855475551867,0.06649198106497961,True
208,219.6540701301177,314.9846794550974,266.9846794550974,0.07180308995287457,True
209,219.89387671974418,310.0207863599578,268.0207863599578,0.06322233645152678,True
210,220.13372757853062,311.05687546180525,269.05687546180525,0.0629957107783116,True
211,220.3736226821057,310.09294675236174,264.09294675236174,0.06973508559842094,True
212,220.61356200609805,322.12900022336726,277.12900022336726,0.06534784969659405,True
213,220.8535455261363,318.16503586657905,275.16503586657905,0.06305920299159355,True
214,221.0935732178491,327.2010536737714,279.2010536737714,0.0688976406110567,True
215,221.33364505686512,323.2370536367364,273.2370536367364,0.07298154582623215,True
216,221.573761018813,326.27303574728285,281.27303574728285,0.0644530832786705,True
217,221.81392107932135,326.30899999723715,277.30899999723715,0.07066508759054071,True
218,222.05412521401888,327.3449463784434,282.3449463784434,0.06422562176413724,True
219,222.29437339853416,326.38087488276255,277.38087488276255,0.07064818861252993,True
220,222.53466560849589,327.41678550207325,282.41678550207325,0.06421043485837401,True
221,222.7750018195327,326.452678228271,280.452678228271,0.06596064419016512,True
222,223.0153820072732,327.48855305326924,289.48855305326924,0.053564728835660165,True
223,223.25580614734608,327.52440996899827,284.52440996899827,0.061124141538625616,True
224,223.49627421537997,331.56024896740587,283.56024896740587,0.06791710808140793,True
225,223.73678618700353,330.59607004045733,283.59607004045733,0.06659747831649485,True
226,223.97734203784537,334.631873180135,288.631873180135,0.06422301660267338,True
227,224.21794174353417,335.66765837843855,289.66765837843855,0.06400949034469022,True
228,224.45858527969855,334.7034256273855,295.7034256273855,0.05380380158920605,True
229,224.69927262196717,339.7391749190101,292.7391749190101,0.06466478329100872,True
230,224.94000374596868,340.77490624536426,296.77490624536426,0.06004043052638964,True
231,225.18077862733173,340.81061959851695,288.81061959851695,0.07189996059713281,True
232,225.42159724168494,341.84631497055466,292.84631497055466,0.06719113920361999,True
233,225.66245956465696,340.8819923535814,292.8819923535814,0.06591138931446855,True
234,225.90336557187644,345.9176517397184,293.9176517397184,0.07074705490512079,True
235,226.144315238972,339.9532931211038,292.9532931211038,0.06462086820854797,True
236,226.38530854157236,348.9889164898934,299.9889164898934,0.06570642505670156,True
237,226.6263454553061,341.02452183826085,297.02452183826085,0.05999330324906992,True
238,226.86742595580188,349.060109158396,304.060109158396,0.05994077308246027,True
239,227.10855001868836,347.0956784425073,301.0956784425073,0.06174468424013908,True
240,227.34971761959417,354.13122968281937,303.13122968281937,0.06753354619547032,True
241,227.59092873414795,351.166762871575,299.166762871575,0.06960006201339397,True
242,227.83218333797836,352.2022780010336,302.2022780010336,0.06649442687613158,True
243,228.07348140671402,348.2377750634728,303.2377750634728,0.06009257794951466,True
244,228.31482291598363,357.27325405118677,299.27325405118677,0.0769325997349595,True
245,228.55620784141576,356.3087149564876,299.3087149564876,0.07570708253721664,True
246,228.7976361586391,355.344157771704,305.344157771704,0.06585956463986774,True
247,229.0391078432823,350.37958248918267,306.37958248918267,0.05827897077918729,True
248,229.280622870974,353.4149891012876,312.4149891012876,0.053553102576360534,True
249,229.52218121734282,351.4503776003994,311.4503776003994,0.052475152515231556,True
250,229.76378285801744,354.48574797891706,310.48574797891706,0.057557109317552,True
251,230.00542776862648,356.52110022925604,309.52110022925604,0.06139497762550079,True
252,230.2471159247986,364.55643434384933,312.55643434384933,0.06683632404824459,True
253,230.48884730216244,361.5917503151477,309.5917503151477,0.06742913399577435,True
254,230.73062187634665,359.6270481356189,313.6270481356189,0.059438837800466104,True
255,230.97243962297986,358.6623277977478,305.6623277977478,0.06944384662877073,True
256,231.21430051769073,362.6975892940368,316.6975892940368,0.058899911478593726,True
257,231.4562045361079,364.7328326170059,312.7328326170059,0.06680138096609003,True
258,231.69815165386,366.76805775919183,314.76805775919183,0.06640085115138705,True
259,231.9401418465757,360.80326471314925,307.80326471314925,0.06899723672177871,True
260,232.18217508988363,366.83845347144984,312.83845347144984,0.0691547235955672,True
261,232.42425135941244,366.8736240266826,309.8736240266826,0.07333187843270719,True
262,232.6663706307908,369.90877637145377,318.90877637145377,0.06442816421549642,True
263,232.9085328796473,369.94391049838714,319.94391049838714,0.06306203432095014,True
264,233.15073808161063,371.979026400124,317.979026400124,0.06811997811834967,True
265,233.3929862123094,371.0141240693222,314.0141240693222,0.0724412603247069,True
266,233.6352772473723,374.04920349865756,319.04920349865756,0.06907106954217472,True
267,233.87761116242797,377.08426468082325,323.08426468082325,0.06712260325198051,True
268,234.119987933105,377.1193076085292,327.1193076085292,0.061772589510538184,True
269,234.36240753503208,376.15433227450353,322.15433227450353,0.0673020920378113,True
270,234.60486994383785,382.18933867149053,329.18933867149053,0.06483280662546297,True
271,234.84737513515094,379.2243267922531,325.2243267922531,0.06671316565611991,True
272,235.08992308460003,378.2592966295704,329.2592966295704,0.060251564552221415,True
273,235.33251376781374,380.29424817623953,325.29424817623953,0.0678433727083435,True
274,235.57514716042067,383.32918142507447,323.32918142507447,0.0739269789811201,True
275,235.81782323804956,380.364096368907,321.364096368907,0.07320216129837194,True
276,236.06054197632898,383.39899300058573,327.39899300058573,0.06857362857274364,True
277,236.30330335088763,381.4338713129771,328.4338713129771,0.06497131630396424,True
278,236.5461073373541,392.46873129896403,331.46873129896403,0.07336249539510442,True
279,236.7889539113571,386.50357295144795,328.50357295144795,0.07061341551534288,True
280,237.03184304852522,387.5383962633466,329.5383962633466,0.07040871387703519,True
281,237.2747747244871,384.5732012275953,327.5732012275953,0.0696706524859153,True
282,237.51774891487142,388.607987837147,336.607987837147,0.062387305541188626,True
283,237.76076559530682,384.64275608497155,332.64275608497155,0.06307948753828131,True
284,238.00382474142194,387.6775059640563,333.6775059640563,0.06514367210325157,True
285,238.2469263288454,387.7122374674059,331.7122374674059,0.06774801525117548,True
286,238.4900703332059,390.74695058804264,331.74695058804264,0.0710886579172081,True
287,238.73325673013204,391.78164531900507,334.78164531900507,0.06828244634005871,True
288,238.97648549525246,392.8163216533503,335.8163216533503,0.06808772428063599,True
289,239.21975660419585,392.8509795841521,336.8509795841521,0.06679002576025751,True
290,239.46307003259082,393.88561910450176,337.88561910450176,0.06660041688844666,True
291,239.70642575606604,390.9202402075073,331.9202402075073,0.07105442084207925,True
292,239.94982375025012,394.95484288629495,339.95484288629495,0.06512621108601345,True
293,240.1932639907717,395.9894271340074,339.9894271340074,0.0662181787519665,True
294,240.4367464532595,401.0239929438055,342.0239929438055,0.06911378405519829,True
295,240.6802711133421,397.05854030886667,342.05854030886667,0.06475410357654612,True
296,240.92383794664812,403.0930692223858,350.0930692223858,0.06122181782216721,True
297,241.16744692880627,401.12757967757534,345.12757967757534,0.06530285726803653,True
298,241.4110980354452,398.1620716676648,344.1620716676648,0.06329688014240699,True
299,241.65479124219348,400.19654518590096,347.19654518590096,0.06169794010674541,True
300,241.89852652467982,407.2310002255483,352.2310002255483,0.06301325497127809,True
301,242.14230385853284,406.265436779888,348.265436779888,0.06689950057508845,True
302,242.3861232193812,413.2998548422188,350.2998548422188,0.07182529539616322,True
303,242.62998458285352,399.3342544058571,346.3342544058571,0.06184111720285046,True
304,242.87388792457847,404.3686354641359,346.3686354641359,0.06723890382742212,True
305,243.1178332201847,401.4029980104058,348.4029980104058,0.061498728375886706,True
306,243.3618204453008,404.4373420380348,350.4373420380348,0.06224086986149858,True
307,243.6058495755555,406.47166754040836,354.47166754040836,0.05944875086765048,True
308,243.84992058657738,413.5059745109288,358.5059745109288,0.06198539121365471,True
309,244.0940334539951,411.5402629430157,352.5402629430157,0.06720360662889083,True
310,244.33818815343733,421.5745328301066,361.5745328301066,0.06667653367147189,True
311,244.58238466053268,416.6087841656554,357.6087841656554,0.06632024467679931,True
312,244.8266229509098,412.64301694313394,359.64301694313394,0.0597028678666142,True
313,245.07090300019738,412.6772311560312,359.6772311560312,0.059697561687069495,True
314,245.315224784024,418.71142679785316,358.71142679785316,0.06716960171650017,True
315,245.55958827801834,416.7456038621235,358.7456038621235,0.06508443942166453,True
316,245.80399345780904,420.77976234238304,359.77976234238304,0.06801811341526504,True
317,246.04844029902478,415.8139022321898,358.8139022321898,0.06402974392341751,True
318,246.29292877729415,412.84802352511883,358.84802352511883,0.06087965123535696,True
319,246.53745886824584,411.88212621476305,351.88212621476305,0.06837573849682035,True
320,246.78203054750844,420.9162102947321,355.9162102947321,0.072847883080419,True
321,247.02664379071064,421.95027575865333,359.95027575865333,0.06901876443288932,True
322,247.27129857348106,422.984322600171,362.984322600171,0.06643640294164772,True
323,247.51599487144836,419.0183508129469,363.0183508129469,0.06230446375181211,True
324,247.7607326602412,425.0523603906597,365.0523603906597,0.06608727134508066,True
325,248.00551191548817,422.086351327006,361.086351327006,0.06779023606775778,True
326,248.250332612818,430.12032361569914,367.12032361569914,0.06878153637144477,True
327,248.49519472785926,431.1542772504697,370.1542772504697,0.06624992670261882,True
328,248.7400982362406,433.1882122250661,373.1882122250661,0.06474871286342343,True
329,248.98504311359073,427.2221285332532,368.2221285332532,0.0645438553143611,True
330,249.23002933553826,431.25602616881383,369.25602616881383,0.06740758512803262,True
331,249.47505687771184,428.28990512554765,369.28990512554765,0.06437040213400583,True
332,249.72012571574004,429.3237653972719,370.3237653972719,0.06420334605896207,True
333,249.96523582525163,429.3576069778205,373.3576069778205,0.06069415745677234,True
334,250.21038718187515,424.3914298610455,372.3914298610455,0.05676692753578357,True
335,250.4555797612393,432.42523404081567,368.42523404081567,0.0695616610651714,True
336,250.70081353897274,435.4590195110168,366.4590195110168,0.0749218750917637,True
337,250.94608849070406,432.49278626555224,368.49278626555224,0.06954987768705687,True
338,251.19140459206193,429.526534298343,370.526534298343,0.0641706835337803,True
339,251.43676181867502,428.5602636033266,363.5602636033266,0.07143549085421547,True
340,251.68216014617195,431.593974174458,368.593974174458,0.06852714148921912,True
341,251.92759955018136,428.6276660057101,365.6276660057101,0.06904114925040397,True
342,252.17308000633193,432.6613390910718,369.6613390910718,0.06834405768902455,True
343,252.41860149025226,429.6949934245504,368.6949934245504,0.06649305326367491,True
344,252.664163977571,430.7286290001698,370.7286290001698,0.06514761362279167,True
345,252.90976744391685,428.7622458119713,367.7622458119713,0.0666493941908553,True
346,253.1554118649184,434.7958438540136,369.7958438540136,0.07032335827797975,True
347,253.40109721620428,433.8294231203722,371.8294231203722,0.06697525051908904,True
348,253.64682347340317,435.86298360514047,371.86298360514047,0.06896703790590654,True
349,253.89259061214375,433.89652530242824,366.89652530242824,0.07284257347391554,True
350,254.13839860805462,435.9300482063636,370.9300482063636,0.07012478954806961,True
351,254.38424743676438,433.9635523110908,369.9635523110908,0.06929431476407932,True
352,254.63013707390178,435.99703761077194,372.99703761077194,0.06777815585625578,True
353,254.87606749509538,434.0305040995861,373.0305040995861,0.06577590609233512,True
354,255.12203867597387,435.06395177173,379.06395177173,0.0598406144631381,True
355,255.3680505921659,431.09738062141696,371.09738062141696,0.065087495151135,True
356,255.61410321930006,437.1307906428781,374.1307906428781,0.06758794669381477,True
357,255.86019653300502,434.16418183036126,372.16418183036126,0.06691941864245836,True
358,256.1063305089095,443.1975541781321,383.1975541781321,0.06317462657856994,True
359,256.352505122642,433.2309076804727,374.2309076804727,0.0635797796485717,True
360,256.5987203498313,437.26424233168336,376.26424233168336,0.0652510161814781,True
361,256.844976166106,437.2975581260805,374.2975581260805,0.06756005841015364,True
362,257.0912725470947,439.33085505799863,377.33085505799863,0.06606938594558692,True
363,257.33760946842614,438.3641331217889,374.3641331217889,0.06854077962367118,True
364,257.58398690572886,434.3973923118201,374.3973923118201,0.06455439431466888,True
365,257.83040483463157,430.43063262247824,370.43063262247824,0.06519627804621565,True
366,258.0768632307629,439.4638540481658,377.4638540481658,0.06604779020676364,True
367,258.32336206975145,434.49705658330345,371.49705658330345,0.0680314616084229,True
368,258.569901327226,430.53024022232853,373.53024022232853,0.06167789433956183,True
369,258.81648097881504,432.5634049596956,370.5634049596956,0.06718724687817552,True
370,259.06310100014724,434.5965507898768,375.5965507898768,0.06336467982301446,True
371,259.3097613668514,432.62967770736054,376.62967770736054,0.060201769421187504,True
372,259.55646205455594,434.6627857066537,378.6627857066537,0.05989983347974866,True
373,259.8032030388896,432.69587478227936,374.69587478227936,0.0625038430090297,True
374,260.0499842954811,442.7289449287782,378.7289449287782,0.0678094184060769,True
375,260.29680579995903,443.7619961407079,378.7619961407079,0.06878370973645168,True
376,260.543667527952,442.7950284126439,382.7950284126439,0.06323644738866961,True
377,260.7905694550887,435.82804173917793,378.82804173917793,0.06087305086104095,True
378,261.03751155699774,440.86103611491967,380.86103611491967,0.06353517244389613,True
