TITLE,Holmium oxide
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,26/09/09
TIME,13:17:59
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
Y3UNITS,ABSORBANCE
FIRSTX,  900.0000
LASTX,  400.0000
NPOINTS,     501
FIRSTY,     0.87774
MAXY,     1.60737
MINY,    -1.84390
XYDATA
775.0000,0.321513,252.967,0.0950033
774.0000,0.490711,253.169,0.0942737
773.0000,0.446009,253.019,0.0939051
772.0000,0.490835,252.679,0.0941815
771.0000,0.348642,252.223,0.0942961
770.0000,0.325704,251.74,0.094482
769.0000,0.298766,251.228,0.0944183
768.0000,0.227118,250.717,0.0948087
767.0000,0.284479,250.169,0.0955323
766.0000,0.216787,249.581,0.0962388
765.0000,0.0913153,249.004,0.0965986
764.0000,0.178768,248.437,0.0965257
763.0000,0.0770787,247.846,0.0958763
762.0000,-0.0430502,247.241,0.0960985
761.0000,-0.0893093,246.589,0.0957104
760.0000,0.0837772,245.997,0.0957485
759.0000,0.284919,245.36,0.0953394
758.0000,0.456336,244.717,0.0950257
757.0000,0.3646,244.063,0.0950903
756.0000,0.600991,243.407,0.0951364
755.0000,0.584713,242.757,0.0955038
754.0000,0.843661,242.099,0.0966891
753.0000,0.769861,241.439,0.0963073
752.0000,0.751523,240.864,0.0959666
751.0000,0.566363,240.341,0.0962874
750.0000,0.474695,239.957,0.0964872
749.0000,0.336621,239.755,0.0970066
748.0000,0.374471,239.704,0.0974475
747.0000,0.42455,239.731,0.0967389
746.0000,0.408109,239.869,0.0966793
745.0000,0.298325,240.104,0.0970701
744.0000,0.466486,240.334,0.0978064
743.0000,0.408227,240.525,0.0983834
742.0000,0.427831,240.59,0.0980134
741.0000,0.230504,240.514,0.0977369
740.0000,0.0849803,240.265,0.0971563
739.0000,0.0256534,239.845,0.0969444
738.0000,-0.00352839,239.278,0.0970636
737.0000,0.00240209,238.556,0.0965241
736.0000,-0.000385724,237.791,0.0962262
735.0000,-0.168005,236.936,0.0956543
734.0000,-0.275495,236.08,0.096129
733.0000,-0.146355,235.239,0.0967269
732.0000,-0.000869351,234.447,0.0971265
731.0000,0.0596903,233.819,0.097697
730.0000,-0.0585285,233.357,0.0981776
729.0000,-0.00828321,233.043,0.0985646
728.0000,0.0492337,232.856,0.0990164
727.0000,0.0705245,232.814,0.0995917
726.0000,0.30836,232.908,0.0999058
725.0000,0.371788,233.035,0.0995652
724.0000,0.510796,233.239,0.0994807
723.0000,0.520842,233.422,0.0994924
722.0000,0.461756,233.494,0.099277
721.0000,0.48882,233.536,0.0998518
720.0000,0.405536,233.498,0.100253
719.0000,0.530849,233.333,0.0997285
718.0000,0.360677,233.043,0.0991652
717.0000,0.107202,232.656,0.099277
716.0000,0.188153,232.215,0.0997649
715.0000,0.0668007,231.662,0.100098
714.0000,0.151041,231.074,0.100939
713.0000,0.190697,230.437,0.101458
712.0000,0.15744,229.692,0.101635
711.0000,0.132922,228.9,0.101863
710.0000,0.255354,228.083,0.103046
709.0000,0.265917,227.222,0.103771
708.0000,0.359702,226.362,0.104396
707.0000,0.310047,225.526,0.105277
706.0000,0.313089,224.67,0.104883
705.0000,0.316962,223.883,0.104609
704.0000,0.466872,223.22,0.104512
703.0000,0.478795,222.654,0.104049
702.0000,0.466616,222.196,0.10401
701.0000,0.467367,221.868,0.103645
700.0000,0.547623,221.607,0.102515
699.0000,0.656494,221.498,0.101556
698.0000,0.753285,221.446,0.101113
697.0000,0.742628,221.471,0.101157
696.0000,0.598884,221.518,0.101406
695.0000,0.575276,221.579,0.101775
694.0000,0.580353,221.647,0.102505
693.0000,0.601476,221.672,0.102623
692.0000,0.446513,221.638,0.103121
691.0000,0.355987,221.545,0.10421
690.0000,0.216262,221.424,0.105215
689.0000,0.301951,221.249,0.106221
688.0000,0.295465,221.07,0.107207
687.0000,0.457329,220.895,0.108672
686.0000,0.396081,220.724,0.109607
685.0000,0.400117,220.55,0.110789
684.0000,0.410251,220.463,0.112743
683.0000,0.542479,220.429,0.114956
682.0000,0.584404,220.36,0.117291
681.0000,0.499482,220.378,0.120021
680.0000,0.402777,220.415,0.1227
679.0000,0.31817,220.46,0.125523
678.0000,0.295415,220.422,0.12688
677.0000,0.403974,220.435,0.128938
676.0000,0.290783,220.329,0.129648
675.0000,0.303956,220.192,0.130867
674.0000,0.183699,220.104,0.131923
673.0000,0.186083,219.91,0.132633
672.0000,0.338712,219.709,0.133772
671.0000,0.372675,219.41,0.134432
670.0000,0.375123,219.166,0.136533
669.0000,0.455117,218.84,0.138257
668.0000,0.552483,218.57,0.141643
667.0000,0.505075,218.264,0.144232
666.0000,0.532727,217.966,0.147395
665.0000,0.533949,217.675,0.150444
664.0000,0.544333,217.402,0.152917
663.0000,0.523216,217.14,0.155739
662.0000,0.637319,216.934,0.158357
661.0000,0.541731,216.741,0.160645
660.0000,0.452367,216.639,0.162974
659.0000,0.458807,216.516,0.164594
658.0000,0.403662,216.454,0.166193
657.0000,0.543989,216.387,0.167933
656.0000,0.616472,216.32,0.17007
655.0000,0.62572,216.286,0.172038
654.0000,0.542008,216.23,0.174579
653.0000,0.55725,216.11,0.176603
652.0000,0.524562,215.924,0.178664
651.0000,0.558219,215.642,0.180014
650.0000,0.647529,215.27,0.1803
649.0000,0.632185,214.758,0.179515
648.0000,0.526544,214.203,0.178157
647.0000,0.568079,213.545,0.175463
646.0000,0.578723,212.74,0.170583
645.0000,0.547294,211.933,0.165353
644.0000,0.60135,211.044,0.159401
643.0000,0.641364,210.196,0.15332
642.0000,0.615,209.332,0.147397
641.0000,0.530682,208.508,0.141666
640.0000,0.503114,207.729,0.136351
639.0000,0.489843,206.996,0.131472
638.0000,0.435426,206.359,0.127628
637.0000,0.389278,205.78,0.12486
636.0000,0.382071,205.273,0.122778
635.0000,0.372439,204.796,0.120363
634.0000,0.392256,204.366,0.11968
633.0000,0.37974,203.942,0.118118
632.0000,0.440362,203.611,0.117341
631.0000,0.399041,203.285,0.116588
630.0000,0.419913,202.981,0.116209
629.0000,0.345082,202.691,0.115649
628.0000,0.339165,202.453,0.114752
627.0000,0.382489,202.246,0.115229
626.0000,0.329857,202.018,0.114434
625.0000,0.333269,201.856,0.11454
624.0000,0.202459,201.705,0.114416
623.0000,0.196712,201.511,0.113971
622.0000,0.1182,201.355,0.114056
621.0000,0.140987,201.154,0.113695
620.0000,0.253779,200.942,0.11346
619.0000,0.280389,200.727,0.114471
618.0000,0.294005,200.46,0.114042
617.0000,0.414251,200.186,0.114632
616.0000,0.420324,199.891,0.115764
615.0000,0.611158,199.558,0.116132
614.0000,0.731661,199.24,0.117281
613.0000,0.802618,198.851,0.117569
612.0000,0.735927,198.478,0.118139
611.0000,0.641409,198.113,0.118522
610.0000,0.607906,197.719,0.118702
609.0000,0.592015,197.317,0.118853
608.0000,0.652387,196.932,0.118576
607.0000,0.610741,196.527,0.118301
606.0000,0.540335,196.119,0.118265
605.0000,0.463085,195.665,0.117568
604.0000,0.462315,195.281,0.117345
603.0000,0.466314,194.883,0.117129
602.0000,0.514857,194.529,0.117902
601.0000,0.486492,194.141,0.118019
600.0000,0.398779,193.77,0.118293
599.0000,0.33456,193.42,0.118911
598.0000,0.393948,193.104,0.119765
597.0000,0.4634,192.791,0.119614
596.0000,0.434913,192.501,0.119858
595.0000,0.571453,192.228,0.120574
594.0000,0.513612,191.878,0.119675
593.0000,0.557009,191.583,0.119152
592.0000,0.569763,191.311,0.118848
591.0000,0.593336,191.037,0.1185
590.0000,0.577754,190.778,0.118405
589.0000,0.436565,190.52,0.11873
588.0000,0.498261,190.273,0.119339
587.0000,0.380425,190.03,0.119347
586.0000,0.416798,189.762,0.119429
585.0000,0.354463,189.538,0.120338
584.0000,0.388367,189.285,0.12072
583.0000,0.321862,189.026,0.120522
582.0000,0.265515,188.726,0.120074
581.0000,0.296807,188.451,0.119933
580.0000,0.295904,188.192,0.120321
579.0000,0.308436,187.915,0.120912
578.0000,0.25906,187.672,0.120959
577.0000,0.331312,187.401,0.120141
576.0000,0.314642,187.16,0.11984
575.0000,0.296932,186.918,0.120645
574.0000,0.305521,186.685,0.121319
573.0000,0.403083,186.408,0.121011
572.0000,0.440022,186.109,0.120987
571.0000,0.522523,185.841,0.120856
570.0000,0.611833,185.586,0.121166
569.0000,0.679183,185.344,0.122529
568.0000,0.624326,185.114,0.124158
567.0000,0.706062,184.863,0.125229
566.0000,0.715412,184.642,0.126466
565.0000,0.634616,184.509,0.129141
564.0000,0.645067,184.475,0.132826
563.0000,0.600008,184.4,0.136469
562.0000,0.526554,184.36,0.140543
561.0000,0.431935,184.318,0.143745
560.0000,0.385496,184.309,0.148093
559.0000,0.382117,184.359,0.153744
558.0000,0.409379,184.402,0.158461
557.0000,0.467962,184.457,0.163609
556.0000,0.432389,184.514,0.169332
555.0000,0.378142,184.618,0.175206
554.0000,0.410948,184.768,0.181494
553.0000,0.355156,184.965,0.189008
552.0000,0.360729,185.251,0.198207
551.0000,0.393307,185.583,0.207083
550.0000,0.47119,185.963,0.217258
549.0000,0.456321,186.361,0.22814
548.0000,0.451452,186.705,0.237238
547.0000,0.448101,186.97,0.245927
546.0000,0.466067,187.107,0.252783
545.0000,0.527535,187.03,0.256282
544.0000,0.585833,186.721,0.255744
543.0000,0.626983,186.165,0.251338
542.0000,0.58781,185.403,0.244685
541.0000,0.60625,184.45,0.233381
540.0000,0.524806,183.318,0.220833
539.0000,0.53233,182.145,0.207002
538.0000,0.545352,180.957,0.191699
537.0000,0.61154,179.884,0.17952
536.0000,0.616588,178.906,0.167879
535.0000,0.61467,178.044,0.159412
534.0000,0.5951,177.272,0.151421
533.0000,0.669163,176.606,0.14539
532.0000,0.812549,176.035,0.141306
531.0000,0.84226,175.535,0.137645
530.0000,0.836512,175.074,0.135467
529.0000,0.844243,174.661,0.133586
528.0000,0.790408,174.282,0.131476
527.0000,0.753471,173.955,0.130846
526.0000,0.754494,173.61,0.12961
525.0000,0.761406,173.298,0.129606
524.0000,0.690554,173.016,0.129475
523.0000,0.549447,172.732,0.129713
522.0000,0.527737,172.493,0.130162
521.0000,0.534363,172.247,0.130929
520.0000,0.504323,172.001,0.13177
519.0000,0.601728,171.727,0.13272
518.0000,0.624517,171.423,0.131464
517.0000,0.607016,171.148,0.131138
516.0000,0.610372,170.841,0.130312
515.0000,0.620114,170.569,0.129829
514.0000,0.632664,170.307,0.130096
513.0000,0.639054,170.013,0.130157
512.0000,0.669583,169.755,0.129907
511.0000,0.657847,169.492,0.129362
510.0000,0.604614,169.278,0.130415
509.0000,0.609181,169.017,0.131218
508.0000,0.626367,168.749,0.131897
507.0000,0.652454,168.44,0.132618
506.0000,0.645858,168.068,0.132944
505.0000,0.638968,167.701,0.133624
504.0000,0.640629,167.343,0.134525
503.0000,0.598544,166.962,0.135998
502.0000,0.66224,166.605,0.138273
501.0000,0.705176,166.347,0.141664
500.0000,0.666471,166.13,0.144469
499.0000,0.686446,166,0.148675
498.0000,0.688974,165.921,0.152635
497.0000,0.732093,165.844,0.156526
496.0000,0.720291,165.791,0.161187
495.0000,0.717358,165.699,0.164363
494.0000,0.683044,165.588,0.167019
493.0000,0.622092,165.373,0.168073
492.0000,0.664454,165.108,0.168588
491.0000,0.66529,164.745,0.167776
490.0000,0.649597,164.363,0.166688
489.0000,0.650127,163.991,0.165329
488.0000,0.657912,163.566,0.16297
487.0000,0.610466,163.182,0.161288
486.0000,0.637752,162.909,0.160944
485.0000,0.666431,162.577,0.159772
484.0000,0.688046,162.219,0.160147
483.0000,0.681549,161.79,0.160489
482.0000,0.697254,161.31,0.162398
481.0000,0.679288,160.784,0.163972
480.0000,0.726711,160.254,0.166513
479.0000,0.731706,159.724,0.169985
478.0000,0.720301,159.176,0.173935
477.0000,0.693171,158.831,0.180158
476.0000,0.687755,158.727,0.188523
475.0000,0.694827,158.972,0.201694
474.0000,0.699275,159.611,0.217901
473.0000,0.697743,160.606,0.238373
472.0000,0.696838,162.002,0.26484
471.0000,0.68273,163.868,0.297023
470.0000,0.668463,166.2,0.334025
469.0000,0.628859,168.944,0.376222
468.0000,0.648135,171.792,0.41893
467.0000,0.576164,174.615,0.459794
466.0000,0.499525,177.136,0.495795
465.0000,0.514723,179.358,0.527093
464.0000,0.509541,181.146,0.551055
463.0000,0.448768,182.587,0.570765
462.0000,0.4833,183.588,0.584797
461.0000,0.566543,184.347,0.595626
460.0000,0.574825,184.946,0.605077
459.0000,0.601608,185.638,0.616617
458.0000,0.626978,186.608,0.632284
457.0000,0.640024,187.832,0.651547
456.0000,0.66159,189.053,0.670781
455.0000,0.678004,190.134,0.687285
454.0000,0.688192,190.946,0.698544
453.0000,0.612184,191.202,0.701284
452.0000,0.525504,190.646,0.690795
451.0000,0.495264,189.18,0.666144
450.0000,0.44722,186.839,0.62853
449.0000,0.456053,183.71,0.578812
448.0000,0.399702,180.038,0.52039
447.0000,0.306757,176.133,0.457727
446.0000,0.293168,172.253,0.394893
445.0000,0.360155,168.574,0.334547
444.0000,0.328952,165.487,0.283486
443.0000,0.308012,163.002,0.241946
442.0000,0.314903,161.011,0.20899
441.0000,0.258963,159.499,0.183734
440.0000,0.268634,158.426,0.165756
439.0000,0.243231,157.742,0.154095
438.0000,0.259458,157.284,0.146984
437.0000,0.310512,157.023,0.143179
436.0000,0.27708,156.839,0.141499
435.0000,0.323715,156.714,0.14056
434.0000,0.335258,156.668,0.142253
433.0000,0.397463,156.677,0.144418
432.0000,0.410643,156.714,0.14758
431.0000,0.425244,156.766,0.151074
430.0000,0.416429,156.816,0.155069
429.0000,0.395665,156.893,0.160113
428.0000,0.399849,157.01,0.16553
427.0000,0.408856,157.123,0.171374
426.0000,0.400712,157.229,0.175931
425.0000,0.377659,157.289,0.179865
424.0000,0.336157,157.273,0.182821
423.0000,0.342456,157.188,0.184093
422.0000,0.316488,157.033,0.184002
421.0000,0.340927,156.792,0.181621
