Index,Wavelength,LHC reference intensity,RHC reference intensity,LHC intensity,RHC intensity,Reference delta absorbance,Delta absorbance,Ellipticity,g-factor,Weak signal flag
2970,965.303150601147,2297.674961483748,2170.674961483748,718.6749614837483,700.1749614837483,-0.024693794882687636,0.01336785668494601,440.90001203018716,0.026839197321782533,False
2971,965.5723020723776,2268.678137008352,2141.678137008352,696.1781370083522,677.6781370083522,-0.025018682547891476,0.013321776926863399,439.38020475129457,0.02630726197268186,False
2972,965.8414304990861,2257.681316747008,2134.681316747008,692.1813167470082,675.6813167470082,-0.024329589977564892,0.013851627693372292,456.85579675035103,0.02734681954002171,False
2973,966.110535856901,2239.6845007107086,2123.6845007107086,684.1845007107088,667.6845007107088,-0.02309684711339658,0.012494910375111133,412.10840784270835,0.02455924039780332,False
2974,966.379618121451,2229.6876889104387,2117.6876889104387,680.6876889104387,664.6876889104387,-0.02238212405666634,0.012051863154171064,397.49577923318765,0.02366496793763755,False
2975,966.6486772683648,2234.6908813571745,2122.6908813571745,690.1908813571745,673.1908813571745,-0.0223307025896596,0.011499710044050006,379.2846090634002,0.022794344628377837,False
2976,966.9177132732709,2220.6940780618847,2114.6940780618847,691.6940780618847,674.1940780618847,-0.021241185331464747,0.010112061325258695,333.5170375500293,0.020162882078491092,False
2977,967.1867261117981,2210.6972790355303,2105.6972790355303,687.1972790355301,670.1972790355301,-0.02113334076508918,0.010254569822701752,338.2172673413768,0.020414393970354727,False
2978,967.4557157595748,2195.7004842890633,2094.7004842890633,680.2004842890633,662.2004842890633,-0.02045116455066399,0.008803721774964648,290.3652491175707,0.017449203702154588,False
2979,967.7246821922299,2169.7036938334295,2066.7036938334295,661.2036938334293,644.2036938334293,-0.021122212665676234,0.009810152275665644,323.55944249685206,0.01919193739523781,False
2980,967.993625385392,2162.7069076795647,2059.7069076795647,662.2069076795647,643.2069076795647,-0.02119224188221327,0.008549235029412003,281.97174133093813,0.016772106891563075,False
2981,968.2625453146896,2162.710125838398,2059.710125838398,667.2101258383982,648.7101258383982,-0.021192209565643567,0.008980257832669042,296.1877793705531,0.01773893662110199,False
2982,968.5314419557516,2155.713348320851,2053.713348320851,667.2133483208509,649.7133483208509,-0.021051185054078974,0.009508248219633057,313.6020121417954,0.018844179213394256,False
2983,968.8003152842064,2133.716575137835,2030.7165751378354,652.7165751378354,635.2165751378354,-0.021487417279206715,0.009684597841765131,319.41839335772426,0.019005439528620396,False
2984,969.0691652756826,2126.719806300256,2022.7198063002563,651.2198063002563,635.7198063002563,-0.02177454864869403,0.011312690259938854,373.11630347725884,0.02225477925663574,False
2985,969.3379919058092,2131.7230418190106,2029.7230418190106,662.2230418190106,647.2230418190106,-0.021293997573305384,0.011343679988258634,374.1384098560915,0.02259451226949476,False
2986,969.6067951502146,2132.726281704987,2032.726281704987,667.2262817049871,653.7262817049871,-0.020856218492935737,0.011979019109788006,395.09322953492614,0.024021817747709343,False
2987,969.8755749845274,2123.729525969066,2024.729525969066,660.2295259690659,645.7295259690659,-0.020732188955323645,0.011087891511497836,365.70196823804065,0.02209358090039234,False
2988,970.1443313843762,2130.73277462212,2028.7327746221201,669.7327746221201,653.2327746221201,-0.02130414080111636,0.010470554785741014,345.3409054119128,0.021050904507871542,False
2989,970.4130643253899,2111.736027675014,2011.7360276750142,652.7360276750142,635.2360276750142,-0.021068635692263204,0.00926617282008316,305.61785663435677,0.018339089824268545,False
2990,970.681773783197,2106.739285138604,2010.7392851386041,652.2392851386041,634.7392851386041,-0.020255030675181477,0.00844345575095066,278.4829183845737,0.01672030660217412,False
2991,970.9504597334261,2089.7425470237386,1993.7425470237388,636.7425470237388,619.2425470237388,-0.020423708081746497,0.008320626048459715,274.43173661458127,0.016252219415850172,False
2992,971.2191221517058,2089.7458133412583,1996.7458133412583,641.7458133412583,624.7458133412583,-0.0197706813230893,0.008110991682152941,267.51755457291705,0.015945334241854316,False
2993,971.487761013665,2075.7490841019944,1983.7490841019946,629.2490841019946,613.2490841019946,-0.019688115719430455,0.008502431884772158,280.42807524286593,0.016538444991313735,False
2994,971.7563762949322,2066.752359316772,1976.752359316772,625.2523593167721,610.2523593167721,-0.0193361762581227,0.008790304225663572,289.9227101386093,0.017073924352512242,False
2995,972.0249679711359,2076.7556389964066,1983.7556389964063,635.7556389964063,618.2556389964063,-0.019897224090719607,0.007775089312274455,256.4387883644813,0.015239068984689784,False
